time,ax,ay,az (m/s^2),aT (m/s^2)
14.074907,-9.4433,-1.6972,-2.5495,9.928
14.078265,-8.8276,-1.8902,-2.4778,9.362
14.083415,-8.2822,-2.1670,-2.2904,8.862
14.088402,-7.7185,-2.4916,-2.1894,8.401
14.092662,-7.4408,-2.9622,-2.5431,8.403
14.098366,-7.3108,-2.7922,-2.9016,8.346
14.102467,-7.5265,-2.5447,-2.9322,8.469
14.108059,-7.2775,-3.7056,-2.9417,8.680
14.112012,-4.4210,-3.3164,-1.5495,5.740
14.117443,-4.3016,-0.9046,-0.7304,4.456
14.122131,-3.2428,1.5798,-0.2631,3.617
14.126991,-1.3449,2.4337,0.2177,2.789
14.131888,0.9760,2.0062,1.3366,2.601
14.136741,3.8516,1.6882,2.1736,4.734
14.141897,4.5190,0.7068,3.7337,5.904
14.146562,14.8860,-7.5171,7.7725,18.399
14.150537,23.8327,-11.7997,10.6761,28.657
14.156502,22.4689,-10.7331,4.5722,25.317
14.160911,14.5802,-1.2399,-2.0169,14.771
14.165093,14.0997,8.2431,-1.6989,16.421
14.170116,12.5682,12.8293,-2.5034,18.133
14.176975,2.0997,4.3197,1.3167,4.980
14.180310,-4.7419,-6.5147,3.0791,8.626
14.185755,-10.9773,-13.1391,2.1358,17.254
14.189345,-18.2642,-13.4912,-0.9061,22.725
14.194035,-16.5163,-5.9362,-4.3544,18.083
14.198891,-8.3856,-2.2642,-3.8955,9.519
14.204237,0.8542,-3.6894,-0.3653,3.805
14.208208,3.9593,-1.4971,-0.0736,4.234
14.213319,2.3680,1.4096,-0.8459,2.883
14.218740,1.2962,0.0808,-0.6166,1.438
14.223126,-0.9667,-1.5139,-1.3595,2.253
14.227657,-2.4963,-0.2863,-2.8091,3.769
14.232918,-2.4703,0.9814,-2.7519,3.826
14.237500,-1.2318,0.8680,-1.1877,1.919
14.242346,0.0379,0.0646,0.5895,0.594
14.248381,0.6067,-0.1512,1.3597,1.497
14.252385,0.4245,-0.0175,0.9911,1.078
14.257300,-0.0165,-0.1044,0.4790,0.491
14.262110,-0.1645,0.0380,0.1438,0.222
14.267602,0.2195,0.1812,-1.7035,1.727
14.271527,-0.1351,0.3501,1.1558,1.215
14.277329,-0.2187,0.7335,0.0958,0.771
14.282351,0.3533,-0.0021,0.4687,0.587
14.286779,0.6372,-0.1215,0.7013,0.955
14.290993,0.5680,0.3124,0.8496,1.069
14.296418,0.3166,0.3848,0.8683,1.001
14.301323,0.5139,0.3899,0.6401,0.909
14.306154,0.2991,0.4093,0.7625,0.916
14.310315,0.3902,0.2924,0.7447,0.890
14.316081,0.2583,0.0153,0.6964,0.743
14.320664,-0.4723,-0.0036,0.1242,0.488
14.325382,-0.8618,-0.3484,-0.0147,0.930
14.329839,-0.9639,-0.4427,-0.2349,1.086
14.336419,-0.6875,-0.2890,-0.2622,0.791
14.339844,-0.2569,0.0026,-0.6572,0.706
14.344519,0.0939,0.0326,-0.7436,0.750
14.349449,0.2477,0.1625,-0.7914,0.845
14.354814,0.0162,0.2367,-1.1768,1.201
14.358723,-0.2944,-0.0173,-0.9421,0.987
14.363549,-0.4574,-0.1784,-0.6942,0.850
14.368202,-0.4299,-0.0048,-0.2695,0.507
14.374163,-0.1083,-0.2595,-0.2234,0.359
14.379004,0.2049,-0.1021,0.1339,0.265
14.383450,0.3691,-0.2739,0.3359,0.569
14.387649,0.3196,-0.1720,0.5800,0.684
14.393122,0.2067,0.2485,0.4910,0.588
14.398060,0.3108,0.4973,0.4900,0.764
14.402475,0.4669,0.6511,0.5316,0.962
14.407757,0.6936,0.3084,0.8169,1.115
14.411770,0.7603,0.1484,0.9176,1.201
14.417399,0.4780,0.3402,0.5214,0.785
14.422511,0.0167,0.1827,0.0278,0.186
14.426426,-0.3602,-0.0844,-0.2278,0.434
14.431190,-0.1960,-0.3867,0.1063,0.446
14.436564,0.0229,-0.5356,0.4814,0.720
14.440662,0.2512,-0.7845,0.5454,0.988
14.446587,0.3989,-0.5954,0.2718,0.766
14.450664,0.4159,-0.4134,0.1409,0.603
14.457493,0.0628,-0.2698,-0.1320,0.307
14.461067,-0.0474,-0.1288,-0.3701,0.395
14.465450,-0.1884,0.0765,-0.5137,0.552
14.470320,-0.0082,0.1308,-0.6321,0.645
14.478102,-0.0314,0.2088,-0.5960,0.632
14.479980,0.0587,0.1865,-0.5321,0.567
14.485675,0.0110,0.2194,-0.4239,0.477
14.489364,0.0004,0.1999,-0.4745,0.515
14.495039,-0.1552,0.3026,-0.4514,0.565
14.498973,-0.1517,0.3194,-0.5623,0.664
14.503556,-0.3084,0.2907,-0.6689,0.792
14.508694,-0.1134,0.1686,-0.6251,0.657
14.514408,-0.2004,0.0015,-0.3848,0.434
14.518346,-0.1421,0.2197,-0.0710,0.271
14.523589,0.8773,-0.3012,-0.8222,1.239
14.529288,0.1331,0.5694,0.9321,1.100
14.532925,0.0971,0.7016,0.4663,0.848
14.538407,0.3361,-0.2542,0.8915,0.986
14.543200,0.4569,-0.0006,0.9199,1.027
14.547476,0.6950,0.0579,0.9744,1.198
14.552560,1.4963,-1.5268,-0.2474,2.152
14.557479,-0.0927,1.5885,0.9168,1.836
14.561626,-0.1990,0.3782,-0.0182,0.428
14.567649,-0.1338,-0.0981,0.0176,0.167
14.571737,0.1463,-1.6378,-0.6077,1.753
14.576713,-0.6877,1.7775,-0.1456,1.911
14.581168,-0.5339,-0.4439,-0.3811,0.792
14.586077,-0.7035,-0.4256,-0.3420,0.891
14.591273,-0.6665,0.0318,-0.6865,0.957
14.596669,-0.3892,-0.1623,-0.6232,0.752
14.600717,-0.1226,-0.0218,-0.6244,0.637
14.606049,-0.0859,0.1780,-1.0313,1.050
14.611021,0.0888,-0.1990,-0.4845,0.531
14.615011,0.1055,-0.2286,-0.3191,0.406
14.619675,1.2778,-2.8088,-2.6559,4.071
14.626036,-0.0121,2.7478,0.5896,2.810
14.629401,-0.0891,0.4675,-0.6273,0.787
14.635008,0.0404,-0.0795,0.4040,0.414
14.639233,-0.2882,1.1513,0.1391,1.195
14.643831,-0.3497,-0.0864,0.1477,0.389
14.649577,-0.8097,-0.6071,0.5961,1.175
14.654003,-0.9643,-0.4338,0.7324,1.286
14.658766,-0.1374,0.3205,0.5675,0.666
14.663575,0.2028,0.8417,0.3308,0.927
14.669320,0.2575,0.4246,0.3495,0.607
14.673572,0.0799,-0.4465,-0.3143,0.552
14.678945,-0.4164,-1.0680,-0.4716,1.240
14.684300,-0.0968,-2.1072,-2.2305,3.070
14.687631,-0.9486,1.0404,1.8692,2.340
14.692697,-1.7003,0.9495,-1.4531,2.430
14.697434,0.0302,-0.8363,-0.4662,0.958
14.702350,0.3946,0.2807,-1.0910,1.194
14.707077,0.1018,-0.3541,-0.7862,0.868
14.712653,-0.6401,-0.9234,-0.1085,1.129
14.716847,-1.1950,-0.7437,-0.2393,1.428
14.721691,-1.2755,-0.5882,-0.6958,1.568
14.727512,-1.0662,-0.2992,-1.0741,1.543
14.731564,-0.7827,-0.1373,-0.7470,1.091
14.736390,-0.4553,-0.2700,-0.4456,0.692
14.741092,-0.0978,-0.7951,-0.0853,0.806
14.746362,0.2093,-1.0323,0.3093,1.098
14.750929,0.8319,-0.9668,0.8550,1.536
14.767619,1.1054,-0.7402,0.6900,1.499
14.768518,1.0576,-0.2359,0.2148,1.105
14.769074,0.6235,0.0485,-0.0001,0.625
14.770483,0.1831,-0.1428,-0.0696,0.242
14.776558,0.1231,-0.6183,0.4719,0.787
14.779285,0.1688,-0.8081,0.8539,1.188
14.784935,0.3881,-0.4974,1.1046,1.272
14.789425,0.7297,-0.2113,1.1243,1.357
14.794769,0.6138,-1.4262,0.4836,1.626
14.799010,1.7042,-1.6161,0.8661,2.503
14.804426,1.9626,0.6688,0.7969,2.221
14.808433,-0.0348,1.2927,0.6989,1.470
14.813203,-0.2501,1.1328,0.7542,1.384
14.819057,-0.1721,1.1232,0.5516,1.263
14.823292,-1.2633,0.5011,-0.1831,1.371
14.828509,-1.5119,0.5222,-0.3214,1.631
14.833926,-1.0780,0.8082,-0.4423,1.418
14.837335,-1.2510,0.8140,-0.2558,1.514
14.842665,-1.1789,0.8650,-0.2360,1.481
14.847179,-1.0531,0.7556,-0.0601,1.298
14.852112,-1.0214,0.6964,0.0871,1.239
14.857068,-0.8352,0.6944,0.0549,1.088
14.862038,-0.6786,0.7162,-0.0534,0.988
14.866406,-0.4935,0.6256,-0.0135,0.797
14.872394,-0.2600,0.4876,0.1513,0.573
14.877544,-0.6651,-0.0614,0.3364,0.748
14.881018,-1.8334,-2.3164,0.1258,2.957
14.885717,2.2852,1.4157,1.1797,2.936
14.891249,-0.5949,1.5734,0.6638,1.808
14.896049,-0.1790,1.1738,0.3162,1.229
14.900520,0.1537,0.1201,0.2954,0.354
14.905878,0.2188,-0.4083,0.1578,0.489
14.909766,0.2782,-0.0797,0.2162,0.361
14.915881,0.0667,-0.2783,0.1136,0.308
14.920218,0.5637,-0.6003,1.0947,1.370
14.925014,1.2868,1.3882,0.9046,2.098
14.930184,-0.4605,0.9756,-0.2981,1.119
14.935535,0.1155,0.2382,-0.5045,0.570
14.940149,0.1461,-0.3596,-0.3908,0.551
14.943779,0.0912,-0.0839,-0.3830,0.403
14.949178,-0.0427,0.2177,-0.5976,0.637
14.953191,-0.2631,0.2126,-0.6882,0.767
14.959272,-0.5688,-0.0037,-0.7077,0.908
14.963435,-0.6104,-0.1101,-0.7965,1.010
14.968053,-0.7734,-0.0494,-0.9345,1.214
14.972925,-0.6024,-0.0271,-1.0717,1.230
14.979357,-0.3413,-0.1270,-0.8721,0.945
14.982830,-0.0590,-0.2173,-0.4458,0.499
14.987242,0.0466,-0.3097,-0.3380,0.461
14.992945,0.1863,-0.4306,-0.2330,0.524
14.997329,0.2162,-0.4581,-0.1815,0.538
15.001967,0.1047,-0.4091,-0.1421,0.446
15.007135,0.0631,-0.3196,-0.3396,0.471
15.011225,0.1224,-0.2254,-0.3416,0.427
15.017397,0.3568,-0.2914,-0.2626,0.530
15.022296,0.1152,-0.2592,-0.4082,0.497
15.026780,0.0940,-0.1052,-0.4799,0.500
15.030684,0.1519,0.0844,-0.4013,0.437
15.043478,0.0783,0.1376,-0.5737,0.595
15.045704,-0.0169,0.0902,-0.5524,0.560
15.046339,-0.1030,0.0499,-0.4759,0.489
15.050477,-0.2208,0.0238,-0.4686,0.519
15.056031,-0.2415,0.0359,-0.3390,0.418
15.060317,-0.3270,0.0647,-0.1420,0.362
15.070751,-0.2259,0.1463,-0.0140,0.269
15.071334,-0.0673,0.1538,0.1957,0.258
15.080459,0.1010,0.0348,0.5109,0.522
15.081235,0.1255,-0.0433,0.5367,0.553
15.083665,0.1620,-0.0544,0.7154,0.736
15.091686,0.0839,0.0973,0.4190,0.438
15.093864,-0.2694,0.0577,-0.0342,0.278
15.100575,-0.4800,-0.1137,-0.1353,0.512
15.103910,-0.6774,0.0184,-0.3509,0.763
15.108346,-0.6225,0.1549,-0.2885,0.703
15.113761,-0.4845,0.1022,-0.0969,0.505
15.119307,-0.3325,0.0710,0.0875,0.351
15.123813,-0.1831,0.1164,0.1521,0.265
15.127346,-0.1390,0.1451,0.1142,0.231
15.132075,-0.0636,0.1118,0.1220,0.177
15.137256,-0.0093,-0.0122,0.3523,0.353
15.141551,0.0288,-0.1168,0.5584,0.571
15.146584,0.0459,-0.0585,0.5037,0.509
15.151781,0.0445,0.1291,0.2292,0.267
15.156118,0.0270,0.2330,-0.1044,0.257
15.160825,0.0029,0.1385,-0.2125,0.254
15.166067,-0.0522,-0.0610,-0.1913,0.207
15.170585,-0.0642,-0.1742,-0.0599,0.195
15.175951,-0.0160,-0.2035,-0.0054,0.204
15.180538,0.0900,-0.1297,0.0134,0.158
15.185121,0.0985,-0.0559,-0.1043,0.154
15.189988,0.0163,-0.0420,-0.2627,0.266
15.195074,-0.0564,-0.1334,-0.3395,0.369
15.200095,-0.0586,-0.1817,-0.2337,0.302
15.204896,1.1150,-0.6497,-2.1632,2.519
15.210395,-0.2146,-1.0506,2.3771,2.608
15.214789,-0.6329,2.6395,0.7512,2.816
15.219448,-0.3579,-0.1887,-0.3164,0.514
15.225128,0.0037,-0.8491,0.0912,0.854
15.229477,-0.0657,0.2774,-0.0424,0.288
15.234772,-0.2559,0.2281,-0.3314,0.477
15.239294,-0.4281,-0.0487,-0.6586,0.787
15.243380,-0.3994,0.1625,-0.5480,0.697
15.248816,-0.2533,0.0148,-0.2848,0.381
15.253326,-0.0928,-0.2858,0.0758,0.310
15.257940,0.0148,-0.1436,0.3479,0.377
15.263033,-0.0522,-0.0877,0.2584,0.278
15.268030,-0.0205,0.1835,0.4656,0.501
15.273545,-0.0696,0.0313,0.2012,0.215
15.277360,-0.1522,-0.1041,0.2075,0.278
15.282440,-0.1894,0.0213,0.1945,0.272
15.288205,-0.1718,0.0484,0.1359,0.224
15.291767,-0.0323,0.0515,0.0531,0.081
15.297278,0.0044,-0.0053,-0.0325,0.033
15.301671,-0.0002,-0.1555,-0.2574,0.301
15.307320,-0.1078,0.1533,-0.1477,0.239
15.311875,-0.1748,0.0718,-0.3858,0.430
15.316481,-0.1705,0.0355,-0.3015,0.348
15.321108,-0.2243,0.0994,-0.2777,0.371
15.326410,-0.2354,0.0146,-0.2025,0.311
15.330492,-0.1465,-0.0563,0.1217,0.199
15.336303,0.2553,0.0334,0.0959,0.275
15.341194,-0.4136,0.0293,-0.9009,0.992
15.345606,-0.1660,0.1974,-0.3160,0.408
15.351774,-0.1743,-0.0557,-0.3447,0.390
15.355340,-0.1086,-0.0982,-0.1895,0.239
15.360864,-0.1294,0.0123,-0.1973,0.236
15.366822,-0.1412,-0.0880,-0.1240,0.207
15.369144,-0.0596,-0.1821,-0.0052,0.192
15.375115,-0.1565,-0.0427,-0.0226,0.164
15.378622,-0.0220,0.0601,0.0507,0.082
15.383830,0.0452,-0.0943,0.1331,0.169
15.388212,0.0884,-0.0549,0.1654,0.195
15.393247,0.0721,-0.0181,0.1622,0.178
15.398155,0.0489,-0.0385,0.1710,0.182
15.403091,-0.0071,0.0151,0.1188,0.120
15.407614,0.1114,0.1136,0.1313,0.206
15.412879,0.1605,-0.0663,0.0776,0.190
15.417661,0.1476,-0.1520,0.1623,0.267
15.428101,0.0588,-0.1112,0.1255,0.178
15.428644,-0.0127,-0.1252,0.0964,0.159
15.431876,-0.0220,-0.0846,-0.0273,0.092
15.437195,-0.0216,-0.0750,0.0022,0.078
15.442194,0.0097,-0.1083,-0.0277,0.112
15.446499,-0.0496,-0.0297,-0.0265,0.064
15.452075,-0.1370,0.0792,-0.0203,0.160
15.456605,-0.1195,-0.0409,0.0930,0.157
15.461718,-0.0623,-0.0912,0.0912,0.143
15.467467,0.1951,-0.1676,0.1606,0.303
15.470745,-0.5837,-0.1479,-0.1092,0.612
15.476310,0.0106,0.3231,0.3430,0.471
15.481351,0.0772,-0.1831,0.0389,0.203
15.486511,0.0771,-0.0773,0.0392,0.116
15.490438,-0.0083,-0.0056,-0.0556,0.056
15.495036,0.0233,-0.0508,0.0547,0.078
15.500900,-0.0311,0.0349,-0.0899,0.101
15.504515,-0.0614,0.1365,-0.1811,0.235
15.508992,-0.0558,0.0472,-0.1483,0.165
15.514921,-0.0551,0.0062,-0.0444,0.071
15.520549,-0.0380,0.0723,-0.0103,0.082
15.524578,-0.0423,0.0547,0.0047,0.069
15.528876,-0.0562,0.0064,-0.0991,0.114
15.532957,-0.0725,0.0392,-0.1570,0.177
15.538698,-0.1247,0.0027,-0.2099,0.244
15.543319,-0.1720,0.0257,-0.0440,0.179
15.547973,-0.0904,-0.0440,-0.0125,0.101
15.553123,-0.0688,0.0412,-0.0217,0.083
15.559490,-0.0876,0.1518,-0.1024,0.203
15.563061,-0.0898,0.0976,-0.0901,0.160
15.568073,-0.0873,0.0746,-0.0161,0.116
15.572487,-0.0826,0.0850,-0.0495,0.128
15.578692,-0.0804,0.0098,-0.0638,0.103
15.582054,-0.0338,-0.0304,-0.0299,0.054
15.587093,0.3618,-0.4567,0.3217,0.666
15.592441,-0.4707,0.5624,-0.3479,0.812
15.597398,0.2580,0.2486,0.1053,0.373
15.601429,0.2284,-0.1362,-0.0178,0.267
15.606331,0.1162,0.0972,-0.1231,0.195
15.612660,-0.0138,0.1222,-0.0401,0.129
15.616798,-0.0739,-0.0026,-0.0696,0.102
15.620902,-0.1072,0.0826,-0.1178,0.179
15.627309,-0.0902,0.1268,-0.1205,0.197
15.631377,-0.1039,0.1137,-0.1371,0.206
15.638168,-0.1200,0.0652,-0.0823,0.159
15.640778,-0.1340,-0.0424,-0.0445,0.147
15.644852,-0.1767,-0.1375,-0.1615,0.276
15.650560,-0.1127,-0.0965,-0.2183,0.264
15.655556,-0.0563,-0.0726,-0.1135,0.146
15.659664,-0.0028,-0.0654,-0.0117,0.067
15.665115,-0.0043,-0.0085,-0.0365,0.038
15.669127,-0.0416,0.0219,-0.0801,0.093
15.676150,-0.0404,0.0805,-0.0379,0.098
15.678805,-0.0629,0.0484,0.0421,0.090
15.684663,-0.0139,-0.0071,0.0956,0.097
15.688274,-0.0768,0.0282,0.0397,0.091
15.693894,-0.0509,0.0539,0.0294,0.080
15.699108,-0.0058,-0.0607,0.0713,0.094
15.702803,-0.0488,-0.1244,0.0464,0.141
15.707859,-0.0223,-0.1210,0.0147,0.124
15.714581,-0.0244,-0.0392,0.0019,0.046
15.718372,-0.0383,0.0466,-0.0084,0.061
15.722412,-0.0066,0.0629,-0.0354,0.072
15.726938,0.0299,0.0602,-0.0503,0.084
15.732454,0.0382,0.0173,-0.0630,0.076
15.737205,0.0515,0.0246,-0.0164,0.059
15.741987,0.0556,0.0368,0.0511,0.084
15.746484,0.0508,0.0135,0.0494,0.072
15.751504,0.0298,0.0047,0.0595,0.067
15.756736,0.0306,-0.0157,0.0649,0.073
15.761006,0.0244,-0.0098,0.0680,0.073
15.766931,0.0566,-0.0015,0.0592,0.082
15.771036,0.0554,-0.0217,0.0103,0.060
15.777428,0.0376,-0.0179,-0.0856,0.095
15.780553,-0.0300,-0.0095,-0.1264,0.130
15.786485,-0.1042,-0.0653,-0.1478,0.192
15.790444,-0.1046,-0.1421,-0.1241,0.216
15.794705,-0.0932,-0.1472,-0.0792,0.191
15.799825,-0.0935,-0.0761,-0.0157,0.122
15.804765,-0.0771,-0.0103,0.0428,0.089
15.810399,-0.0417,0.0171,0.0510,0.068
15.814635,0.0006,0.0015,0.0758,0.076
15.819008,0.0430,-0.0661,0.0861,0.117
15.824725,0.0638,-0.1283,0.1128,0.182
15.828638,0.0802,-0.1116,0.0798,0.159
15.834238,0.0611,-0.0712,-0.0125,0.095
15.838878,0.0164,0.0259,-0.1948,0.197
15.843321,-0.0040,0.1410,-0.2053,0.249
15.848380,-0.1289,0.1839,-0.2446,0.332
15.853165,-0.1773,0.1384,-0.2767,0.357
15.857816,-0.1282,0.0812,-0.2233,0.270
15.862500,-0.1033,0.1171,-0.1563,0.221
15.867637,-0.1120,0.0861,-0.0354,0.146
15.872444,-0.0734,0.0293,0.0992,0.127
15.877333,-0.0615,0.0251,0.0547,0.086
15.881606,-0.0711,0.0471,0.0179,0.087
15.887152,-0.0615,0.0688,0.0423,0.101
15.891895,-0.3918,1.0496,-0.2264,1.143
15.896883,-0.3188,0.4881,-0.5889,0.829
15.901066,0.3029,-0.1088,0.2265,0.394
15.907440,0.5141,-1.0043,1.0312,1.528
15.911472,-0.0718,0.4513,-0.1370,0.477
15.916148,-0.2754,0.7285,-0.5911,0.978
15.920500,-0.0550,-0.6273,0.7297,0.964
15.925887,-0.1076,-0.2079,-0.3646,0.433
15.930107,0.2134,-0.2784,0.5216,0.629
15.935647,0.3909,-0.1957,0.4727,0.644
15.939648,0.3453,-0.2129,0.7241,0.830
15.945095,0.1694,-0.4365,0.2448,0.528
15.950085,0.1391,-0.3520,0.1975,0.427
15.954893,-0.0193,0.1020,-0.1676,0.197
15.958918,0.1137,-0.2382,0.2583,0.369
15.964516,0.2552,-0.3974,0.4489,0.652
15.968647,0.2487,-0.1965,0.3513,0.473
15.973772,0.2023,-0.1752,0.2695,0.380
15.979287,0.2044,-0.0517,0.0202,0.212
15.983262,0.1666,0.0851,0.0265,0.189
15.988109,0.0533,0.0071,0.1610,0.170
15.994093,-0.0495,0.0486,0.1313,0.148
15.997805,-0.1705,-0.0100,-0.0455,0.177
16.002902,-0.0388,-0.0635,0.0282,0.080
16.007470,-0.0170,0.1091,-0.0083,0.111
16.012166,-0.0233,0.1830,0.0361,0.188
16.017178,0.0207,0.1733,-0.1005,0.201
16.022141,-0.0043,0.1471,-0.2883,0.324
16.027398,-0.0005,0.2375,-0.3633,0.434
16.031522,0.0559,0.1632,-0.2056,0.268
16.038111,-0.0636,0.0303,0.0268,0.075
16.042359,-0.1578,0.0198,-0.0867,0.181
16.046354,-0.2345,0.1351,-0.3159,0.416
16.051389,-0.1277,0.1829,-0.2208,0.314
16.057262,-0.1194,0.0831,-0.1478,0.207
16.061929,-0.0446,0.0932,-0.0114,0.104
16.065487,0.0013,0.0773,0.0388,0.087
16.070101,0.0046,0.0688,-0.1084,0.128
16.077032,0.0629,0.1483,-0.1002,0.190
16.080409,0.0212,0.0609,-0.1135,0.131
16.085590,0.0252,0.0337,-0.0009,0.042
16.089678,-0.0940,-0.0194,0.0467,0.107
16.096613,-0.1076,-0.0554,0.0346,0.126
16.100203,-0.0901,-0.1409,0.0606,0.178
16.104300,-0.0389,-0.0949,0.0580,0.118
16.109136,-0.0684,0.0551,0.0030,0.088
16.115710,0.0528,-0.0332,0.1574,0.169
16.118654,-0.0778,-0.1301,0.0448,0.158
16.125364,0.1113,-0.1003,0.2204,0.266
16.128893,0.2015,-0.1823,0.2169,0.348
16.134054,0.3596,-1.1090,-0.2034,1.183
16.138285,0.3935,-4.1708,-0.7748,4.260
16.143019,0.2964,0.4838,1.9832,2.063
16.147851,-0.2122,3.0297,-0.1574,3.041
16.152501,-0.3147,2.1459,0.1235,2.172
16.157551,-0.7880,-0.5051,-0.1969,0.956
16.161908,-0.0914,-0.9189,0.1729,0.940
16.166896,0.2964,-0.3291,0.2282,0.498
16.171537,0.6584,-0.0115,0.3131,0.729
16.177848,0.8915,-0.3680,0.6269,1.150
16.181655,1.1374,-0.7494,0.4367,1.430
16.186202,0.6988,-0.7259,0.3338,1.061
16.190717,0.6640,-0.6264,0.2819,0.955
16.197266,0.8397,-0.7311,0.2979,1.153
16.200850,-0.6286,-1.4009,1.1559,1.922
16.205872,1.6383,-0.9699,-0.1972,1.914
16.211353,1.3043,-1.1369,0.0805,1.732
16.215145,1.6380,-0.2252,-0.7289,1.807
16.220551,0.8203,-0.5001,-0.7211,1.201
16.226950,0.4348,-1.0835,-0.8009,1.416
16.229714,-1.6925,-2.8230,-0.0557,3.292
16.235014,2.6369,-1.7370,-0.9319,3.292
16.239658,3.2230,-0.8362,-0.7500,3.413
16.244796,1.2237,-0.8805,-0.8311,1.721
16.249329,0.2909,-0.7217,-1.0866,1.337
16.254742,0.1238,-0.4630,-1.3225,1.407
16.259340,-0.2432,-0.3207,-1.2488,1.312
16.263497,-1.0616,-0.9945,-1.5616,2.134
16.270123,0.8365,0.0931,-1.3915,1.626
16.274872,1.2151,0.5571,-0.3843,1.391
16.278492,0.1468,-0.3114,-0.5355,0.637
16.283749,-0.0852,-0.4807,-0.8136,0.949
16.288756,-0.0824,-0.5042,-0.4846,0.704
16.293313,0.0536,-0.2553,-0.5318,0.592
16.297813,-0.0667,-0.1309,-0.6919,0.707
16.302907,-1.3688,-1.1374,-0.3607,1.816
16.308091,-0.2880,-0.5007,-0.8438,1.023
16.312188,0.4129,0.4788,-0.3156,0.707
16.316907,0.3053,1.0546,-0.4528,1.188
16.322379,-0.1951,1.0628,-0.6298,1.251
16.327990,-0.8297,0.2005,-0.7677,1.148
16.331660,-0.6039,-0.4092,-0.4912,0.879
16.336901,-1.3288,-2.0302,-0.5720,2.493
16.341660,-0.1519,-0.7620,-0.0484,0.778
16.346757,-0.3646,0.3962,-0.0436,0.540
16.351363,-1.0305,0.6439,-0.2433,1.239
16.356753,-1.4611,0.2095,-0.2967,1.506
16.360727,-1.0360,-0.1241,-0.3522,1.101
16.365040,-0.5628,-0.1296,-0.3577,0.679
16.370237,-0.0968,0.0109,-0.2508,0.269
16.375587,0.1902,0.0509,-0.3609,0.411
16.380153,0.1599,-0.0619,-0.4534,0.485
16.384517,0.2432,-0.0094,-0.3326,0.412
16.389447,0.4305,0.3205,-0.3174,0.623
16.394854,0.5161,0.4302,-0.2044,0.702
16.399270,0.4736,0.4968,-0.2610,0.734
16.404146,0.2663,0.5753,-0.2269,0.673
16.408982,0.0804,0.7804,-0.2548,0.825
16.414386,-0.0727,1.0329,-0.2251,1.060
16.418890,-0.1885,1.1725,-0.2192,1.208
16.423619,-0.2575,1.2209,-0.1631,1.258
16.428210,-0.2801,1.1974,-0.1381,1.237
16.433327,-0.2347,1.1570,-0.0964,1.184
16.438349,-0.0980,1.0972,0.0078,1.102
16.443093,0.0536,1.1474,0.0118,1.149
16.447580,0.0932,1.1016,-0.0654,1.107
16.452405,0.1591,1.0843,-0.0679,1.098
16.457079,0.2200,1.1075,-0.0553,1.130
16.461618,0.1218,1.1422,-0.1425,1.157
16.467026,-0.0050,1.2578,-0.0601,1.259
16.471790,-0.2132,1.2344,-0.2800,1.284
16.476718,-0.2432,1.3448,-0.2001,1.381
16.481143,-0.0684,1.2492,-0.2185,1.270
16.486893,0.1906,1.2421,-0.1238,1.263
16.491056,0.3121,1.1489,-0.2453,1.216
16.495932,0.1437,1.0438,-0.4691,1.153
16.500638,0.2186,1.2136,-0.4042,1.298
16.506112,0.2451,1.2684,-0.4646,1.373
16.510110,0.0363,1.1747,-0.6297,1.333
16.515728,0.1972,1.0977,-0.6249,1.278
16.520303,0.1126,1.0110,-0.5891,1.175
16.526191,0.0655,0.9362,-0.8701,1.280
16.530174,-0.2214,0.8327,-1.0211,1.336
16.534920,-0.0757,0.6646,-0.7797,1.027
16.539324,0.1630,0.5038,-0.9210,1.062
16.544597,0.0259,0.2954,-1.0402,1.082
16.550018,0.1118,0.2019,-1.2340,1.255
16.554022,0.0013,0.2806,-1.0041,1.043
16.558645,0.0284,0.3924,-1.2342,1.295
16.563642,-0.0222,0.4106,-1.1887,1.258
16.568592,-0.0445,0.2419,-1.3428,1.365
16.572992,-0.1395,0.3912,-0.9813,1.066
16.579652,-0.1911,0.2845,-1.1314,1.182
16.583061,-0.6418,0.0224,-1.3148,1.463
16.587710,-0.3656,0.0070,-1.0832,1.143
16.592923,-0.4319,-0.3595,-1.0412,1.183
16.597668,-0.6303,-0.4695,-1.0758,1.332
16.602947,-0.8197,-0.5074,-1.1485,1.499
16.607323,-1.0003,-0.6406,-1.1783,1.673
16.611970,-1.1553,-0.7974,-1.1696,1.827
16.616722,-1.3082,-0.9178,-1.1441,1.965
16.622433,-1.4669,-1.0235,-1.2497,2.182
16.626908,-1.5859,-1.0309,-1.2113,2.246
16.631375,-1.6800,-1.0643,-1.2155,2.331
16.636377,-1.7413,-1.1237,-1.2119,2.401
16.640881,-2.0368,-2.3692,-1.5315,3.480
16.646577,-2.8681,-3.4033,-0.5932,4.490
16.650718,-0.6420,-0.0349,-0.8623,1.076
16.656673,-1.2986,0.9687,-0.6557,1.748
16.660243,-2.1082,-0.3097,-1.1553,2.424
16.664781,-2.2583,-1.4956,-1.1624,2.948
16.670064,-2.0650,-1.4411,-0.7629,2.631
16.676161,-2.0461,-1.0400,-0.8915,2.462
16.679643,-1.8886,-0.7972,-0.7132,2.171
16.684687,-1.9915,-0.8560,-0.7813,2.304
16.689795,-2.0043,-0.8857,-0.7537,2.317
16.694690,-1.8174,-0.8483,-0.5996,2.093
