time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
3.553114,-3.2479,-1.7079,2.3235,4.343
3.557063,-3.0628,-0.6362,2.0395,3.734
3.562192,-1.8056,0.7730,1.2344,2.320
3.568025,-0.1766,2.0774,0.2523,2.100
3.572093,1.3710,2.7874,0.2009,3.113
3.576360,1.4125,2.3338,0.1545,2.732
3.582247,1.8354,1.6108,0.2715,2.457
3.586366,1.7792,1.2028,0.0757,2.149
3.591858,1.7593,1.4167,0.7902,2.393
3.595691,1.9123,1.5846,1.4072,2.854
3.600099,1.6373,1.4724,2.0790,3.028
3.605143,0.8962,1.2321,2.3307,2.785
3.610228,0.1597,1.1803,2.1671,2.473
3.615699,-0.3585,1.3608,1.5637,2.104
3.620201,-0.3662,1.3594,0.7684,1.604
3.625124,0.0999,1.3742,0.4423,1.447
3.629945,0.7016,1.5869,0.1547,1.742
3.634835,0.7741,1.5660,0.0834,1.749
3.639423,0.5611,1.4582,-0.0204,1.563
3.646209,0.0050,1.2867,-0.1333,1.294
3.648955,-0.5359,1.5308,0.9886,1.899
3.653727,-1.1214,1.8141,0.7192,2.251
3.659527,-1.4063,1.8435,0.7974,2.452
3.663756,-0.3210,2.1900,2.0020,2.985
3.668614,0.6184,1.9559,2.3362,3.109
3.674126,0.5991,0.9964,1.0265,1.551
3.678005,-0.1469,-0.2992,-0.5911,0.679
3.684424,0.0476,-0.9774,-0.6910,1.198
3.687831,-0.0733,-1.9163,-0.9776,2.152
3.692604,-0.8235,-2.6974,-1.1217,3.035
3.697437,1.8757,-0.5135,0.7240,2.075
3.703112,2.7936,-0.4162,0.7660,2.926
3.706839,2.5456,-1.4527,2.1431,3.631
3.712440,4.3569,-1.0287,3.1472,5.472
3.717289,5.9596,-0.3881,3.6787,7.014
3.721369,6.1993,-0.0686,4.7273,7.796
3.726503,5.6681,0.1818,5.3278,7.781
3.730965,5.5256,0.6443,5.4039,7.756
3.735800,4.7852,-0.1542,4.4990,6.570
3.740951,3.0109,-0.8471,3.2511,4.511
3.746136,0.9979,-1.0948,1.4690,2.086
3.750978,-0.7707,-1.3118,-0.1511,1.529
3.755103,-2.6568,-1.6678,-0.8846,3.259
3.760270,-3.9216,-1.6294,-1.0644,4.378
3.766985,-4.4304,-0.9538,-1.0890,4.661
3.771216,-4.4890,-0.4283,-0.0613,4.510
3.776548,-3.2757,-0.0026,2.2173,3.956
3.779283,-4.5190,-0.7939,-3.6024,5.833
3.784528,-7.1576,-3.4453,-3.8364,8.822
3.789508,-7.0784,-3.2370,-0.7361,7.818
3.794072,-7.0127,-3.5846,-0.9292,7.930
3.798692,-7.2311,-4.0662,-2.1444,8.569
3.805404,-5.6293,-3.6161,-1.6373,6.888
3.808747,-2.8036,-2.0323,-2.1402,4.071
3.813271,-0.9737,-0.6273,-2.2077,2.493
3.818500,0.6884,0.0932,-0.1384,0.708
3.823049,1.2495,0.1964,0.5573,1.382
3.827951,1.0404,0.2201,0.2142,1.085
3.833015,0.8320,0.1167,-0.5049,0.980
3.837710,0.0987,-0.0838,-1.0308,1.039
3.843750,-0.6241,-0.4637,-1.0726,1.325
3.847253,-1.0934,-0.1415,-2.4607,2.696
3.851924,-0.8755,0.6102,-1.9706,2.241
3.857709,-0.3822,1.2900,-0.6301,1.486
3.861534,1.4557,1.5533,-0.6577,2.228
3.866923,4.1657,1.2077,-2.5390,5.026
3.871645,2.6702,0.9148,-2.0562,3.492
3.876374,0.2752,0.8257,-0.7543,1.152
3.880922,-0.8400,0.8066,-0.3973,1.230
3.886277,-0.8914,0.7622,-0.8352,1.440
3.890803,-1.7475,0.2791,-1.4621,2.295
3.895609,-1.8149,0.0283,-1.3502,2.262
3.900795,0.1394,1.1126,-0.7421,1.345
3.905619,0.7803,1.1898,-0.6953,1.584
3.911250,0.6711,0.8628,0.1230,1.100
3.916862,1.2269,1.0355,0.2355,1.623
3.921661,0.0334,0.6316,1.1128,1.280
3.924454,-0.6005,-0.3040,1.0893,1.280
3.929460,-1.0850,-1.0790,1.5300,2.164
3.933800,0.9320,-0.4595,1.7687,2.051
3.939823,1.3564,0.8254,2.6186,3.062
3.944735,0.1080,0.1769,1.9660,1.977
3.948621,-1.5620,-1.7578,0.7752,2.476
3.953080,-2.7276,-2.3078,-0.3185,3.587
3.958057,-3.0795,-1.8607,-1.1810,3.787
3.962790,-3.3501,-1.5106,-1.5973,4.007
3.967505,-2.9335,-1.2453,-1.6608,3.594
3.972721,-1.9049,-0.9137,-2.1129,2.988
3.977255,-1.3325,-0.6324,-2.2141,2.660
3.982343,-0.9244,-0.2456,-2.1537,2.356
3.987252,-0.4558,-0.3016,-1.6545,1.742
3.991682,1.0336,-0.2308,-1.5945,1.914
3.996576,0.8723,-0.1845,-1.8069,2.015
4.001927,0.1800,-0.0534,-2.2250,2.233
4.006315,-0.7350,0.2174,-1.8646,2.016
4.011076,-7.1930,-1.2361,-0.9033,7.354
4.016122,-6.7293,0.5036,-1.7283,6.966
4.022327,7.1430,3.4334,-2.6213,8.348
4.025859,10.5605,2.8855,-3.2634,11.424
4.031516,3.7049,-0.0046,-0.2382,3.713
4.035163,1.3993,-0.1169,-0.7049,1.571
4.039986,0.3727,0.5802,-0.7806,1.042
4.045054,-1.3439,-0.3837,0.3441,1.439
4.050101,-7.1058,-2.1909,1.3532,7.558
4.054815,-4.5017,-0.2764,1.0818,4.638
4.060062,1.5352,2.1025,0.8365,2.734
4.064989,0.2010,0.8588,-0.7212,1.139
4.070037,-0.5008,-0.2541,-1.6490,1.742
4.075089,-0.9902,-0.4077,-0.1618,1.083
4.079295,-0.7087,-0.1236,0.6026,0.938
4.085352,0.6160,-0.1061,-0.1369,0.640
4.088918,0.7625,-0.5767,-0.1350,0.966
4.094742,0.4585,-0.4341,-0.0606,0.634
4.098958,1.3367,0.1431,-0.5756,1.462
4.103244,2.5166,0.2417,-0.7124,2.627
4.108597,1.1993,-0.3179,-0.3948,1.302
4.114871,-1.3380,-0.6573,0.0168,1.491
4.118587,-1.7201,-1.3805,0.5710,2.278
4.123595,-0.0180,-0.8755,0.8923,1.250
4.127396,2.2777,-0.1661,1.1447,2.555
4.132979,0.9283,-1.2284,0.5652,1.640
4.137816,1.5700,-0.0051,-0.4614,1.636
4.143554,-0.0949,-0.3347,-1.6025,1.640
4.147904,-0.0060,0.0531,-0.8576,0.859
4.152979,-2.0244,-0.7478,-0.7816,2.295
4.156717,-2.4822,-1.3368,-1.3879,3.142
4.162571,-1.6926,-1.3242,-1.3976,2.564
4.166958,0.5775,-0.4795,-1.6388,1.803
4.171535,2.0383,-0.1526,-1.6605,2.633
4.176290,0.6961,-0.5604,-2.1593,2.337
4.181594,-1.0444,-2.0705,-1.1249,2.577
4.185516,-0.5852,-1.4648,-1.0235,1.880
4.191163,3.9712,2.2046,3.7468,5.888
4.196054,0.8002,-0.8046,-1.3931,1.797
4.200153,-0.8413,-1.9733,0.2355,2.158
4.205068,-0.3528,-2.9181,-0.0438,2.940
4.209998,-4.1961,-4.7981,-2.7798,6.954
4.214885,-1.6861,-3.7040,-0.4396,4.093
4.220117,-4.1843,-3.9899,-1.7854,6.051
4.224606,-5.7985,-4.6926,-0.7346,7.496
4.229210,-5.4133,-4.2377,0.4951,6.893
4.234367,-4.7581,-3.9294,-0.0105,6.171
4.239303,-3.5589,-3.0176,-0.3649,4.680
4.244287,-3.1473,-2.8663,-1.6914,4.581
4.248803,-1.9093,-2.2446,-0.2128,2.955
4.254003,-1.8446,-1.5893,-0.1795,2.441
4.258451,-1.0965,-0.8094,-0.3615,1.410
4.263287,-0.3582,-0.2713,-0.0604,0.453
4.269421,0.1060,-0.0571,0.1042,0.159
4.272873,-1.0813,-0.7001,0.7001,1.466
4.277627,1.3965,-0.1473,0.1405,1.411
4.282649,1.7256,-0.1912,4.2060,4.550
4.287269,2.0577,-0.4700,1.2524,2.454
4.292541,2.3069,-0.5930,-0.6415,2.467
4.296663,1.7812,-0.6620,-1.1310,2.211
4.302708,1.5420,-0.6564,-1.4390,2.209
4.307540,1.4878,-0.8306,-0.2531,1.723
4.311246,1.3655,-1.0337,0.6662,1.838
4.317055,2.3873,-0.7665,0.1127,2.510
4.321222,3.4615,-0.6765,-0.8553,3.629
4.326086,5.1589,-0.4504,-1.1062,5.295
4.330670,4.5823,0.2562,-1.5089,4.831
4.338616,5.9593,2.0229,-1.8583,6.562
4.342183,7.5569,3.4241,-4.5080,9.442
4.346673,5.5645,2.0614,-7.5774,9.624
4.349890,4.6789,1.2578,-7.6031,9.016
4.354884,5.5766,0.3667,-5.4292,7.792
4.359402,5.1327,0.3244,-5.0538,7.211
4.365080,5.1720,0.4080,-4.1404,6.638
4.369843,4.4906,0.9308,-4.3518,6.322
4.373953,4.3582,1.1666,-2.4584,5.138
4.379449,4.3098,1.2323,-1.6794,4.787
4.383648,4.9156,1.9601,-2.4261,5.822
4.388556,5.1056,2.6746,-2.1864,6.164
4.393297,5.1700,2.7853,-1.5479,6.073
4.398376,4.3190,2.8070,1.6944,5.423
4.403535,3.3323,3.1566,3.8250,5.975
4.407808,0.5557,1.6765,7.7979,7.995
4.412813,-1.0762,0.1587,9.6346,9.696
4.417427,-2.7535,-1.1334,9.7242,10.170
4.424293,-4.8958,-2.7536,11.1873,12.518
4.427901,-3.4671,-3.1415,8.7415,9.915
4.432780,0.0163,-2.3300,6.9828,7.361
4.437329,0.5338,-2.8493,6.2387,6.879
4.442600,0.2120,-3.1532,5.6411,6.466
4.448145,0.3447,-3.0797,4.3539,5.344
4.451831,1.6162,-2.3210,3.0126,4.132
4.456218,1.1882,-1.9765,3.6419,4.311
4.462748,-0.2333,-2.3091,3.2991,4.034
4.466463,0.2203,-1.1373,2.3460,2.616
4.470775,1.0030,-0.2385,2.5873,2.785
4.477236,1.4740,1.2711,1.1388,2.255
4.481393,0.1584,1.1693,0.6807,1.362
4.485287,-1.1530,0.6975,0.4979,1.437
4.491065,-1.2490,1.0589,0.0636,1.639
4.495744,-0.7506,1.4389,-0.3210,1.654
4.501008,-0.2188,0.5592,1.8031,1.900
4.504674,-0.1760,-1.1007,-0.2184,1.136
4.510296,0.1764,-0.0195,-0.5602,0.588
4.515162,0.3669,1.6836,-0.1244,1.728
4.520139,-0.1545,1.8006,0.2810,1.829
4.524590,-0.5952,1.6606,1.1956,2.131
4.528239,-0.9023,1.3288,1.5062,2.202
4.533458,-1.1679,1.0464,1.9006,2.464
4.539749,-1.1197,0.5126,2.0273,2.372
4.543632,-1.0468,-0.0834,1.1852,1.583
4.548213,-1.0209,-0.6359,0.3316,1.248
4.553064,-0.7719,-1.1443,0.0069,1.380
4.558614,-0.4655,-1.4172,0.6474,1.626
4.562977,-0.3795,-1.5901,-0.1041,1.638
4.567781,0.0589,-1.6392,0.0249,1.640
4.572816,0.5586,-1.3647,0.9531,1.756
4.577497,1.1784,-1.0532,1.0608,1.903
4.582419,2.0556,-0.9907,0.8110,2.422
4.588436,2.1264,-0.7337,1.5684,2.742
4.592978,2.2466,-0.8038,2.9462,3.791
4.597693,2.3429,-0.6512,0.6368,2.514
4.601113,2.5726,-0.5154,0.6259,2.697
4.605734,2.3309,-0.5287,-0.3873,2.421
4.610981,2.3499,-0.4108,-0.2153,2.395
4.615670,1.9939,-0.4982,-0.2109,2.066
4.620617,1.3759,-0.0123,-0.5261,1.473
4.625936,0.1452,0.6463,-1.8754,1.989
4.631027,-0.3159,0.7363,-2.1028,2.250
4.636571,-0.6602,0.9764,-0.8556,1.456
4.640748,-0.9642,1.1743,-0.0108,1.519
4.644822,-0.9779,1.3641,1.3834,2.175
4.649678,-0.9776,1.4474,3.1859,3.633
4.654885,-0.5228,1.4149,3.8598,4.144
4.660437,-0.4359,1.2011,2.9477,3.213
4.664096,0.4196,1.6278,0.9353,1.924
4.670037,0.1877,1.7121,0.1485,1.729
4.673957,-0.6316,1.3489,1.4242,2.061
4.679045,-1.5405,1.1037,2.1596,2.873
4.684708,-2.1714,1.3065,1.0377,2.738
4.689244,-2.1215,1.5374,-1.5388,3.039
4.693800,-1.2330,1.7561,-2.5037,3.297
4.698457,-0.1383,2.2209,-2.0491,3.025
4.703699,0.7870,2.7348,-1.0647,3.038
4.708186,1.4043,3.4717,-0.3753,3.764
4.713400,1.5172,4.0446,1.4546,4.558
4.717239,1.5465,3.8197,1.9856,4.574
4.722837,1.3120,3.8390,2.2835,4.656
4.728166,1.4893,3.5810,2.7221,4.738
4.732396,1.2645,2.8430,3.5997,4.758
4.736814,0.6569,2.0440,2.7502,3.489
4.741575,0.0854,1.3499,3.1880,3.463
4.746265,-0.6494,0.4034,2.0021,2.143
4.751504,-1.4912,-0.9170,1.1027,2.069
4.756471,-2.4480,-2.4807,0.2182,3.492
4.762130,-3.2773,-3.2299,-0.0025,4.601
4.766119,-3.2168,-3.4465,-1.6819,5.006
4.771184,-3.6978,-3.1753,-1.3951,5.070
4.775464,-3.8949,-1.8506,-0.1545,4.315
4.780420,-3.8090,0.8045,2.7523,4.768
4.785447,-2.6530,2.3510,3.3412,4.871
4.790888,-2.0138,3.2085,3.5559,5.196
4.794671,-1.5916,3.5610,0.8540,3.993
4.800017,-1.7092,3.8179,1.7842,4.548
4.805500,-1.3574,4.0416,0.8921,4.356
4.809976,-0.9786,3.3516,-0.7050,3.562
4.814628,-0.3738,2.1159,-4.2833,4.792
4.819921,-0.0467,0.8372,-5.8542,5.914
4.823989,-0.4663,0.4447,-7.4989,7.527
4.829361,-0.9127,0.4992,-7.7833,7.853
4.833483,-1.8920,1.0817,-5.2856,5.717
4.838119,-2.3089,1.8265,-2.0130,3.566
4.843897,-2.3939,1.6225,0.3837,2.917
4.848064,-2.0345,0.6325,-0.3005,2.152
4.852760,-1.3808,0.1519,-0.9232,1.668
4.858027,-0.7078,-0.0936,-0.6742,0.982
4.862612,-0.4634,-0.7565,-0.5734,1.056
4.867461,-0.7112,-1.0542,-0.1839,1.285
4.872638,-0.3896,-1.3828,0.4680,1.511
4.877150,-0.5229,-1.3294,0.9329,1.706
4.882620,-0.0881,-0.8510,1.1331,1.420
4.887047,0.7116,-1.1931,1.1190,1.784
4.892405,1.5804,-1.5424,0.9695,2.412
4.895871,1.9688,-1.9485,0.5352,2.821
4.900971,1.8542,-2.0449,0.4784,2.802
4.907575,1.8672,-1.6795,1.4754,2.913
4.910764,0.7625,-1.0063,0.2868,1.295
4.915987,0.3260,-0.9600,-1.0711,1.475
4.920502,0.4847,-1.1749,-1.8644,2.256
4.925022,0.0268,-1.2735,-3.5911,3.810
4.930288,-0.4380,-0.6579,-5.2461,5.305
4.934628,-0.2633,0.0094,-6.2009,6.206
4.939690,0.3697,0.4864,-10.0573,10.076
4.948461,0.2000,0.3540,-6.5718,6.584
4.949687,-0.2422,1.0167,-5.3938,5.494
4.953870,0.5453,1.2884,-4.1806,4.408
4.959348,1.2800,1.4727,-2.5061,3.176
4.963547,1.1935,1.3081,-1.0317,2.049
4.969495,0.3134,0.9635,0.5829,1.169
4.973248,-0.4880,0.1066,0.2639,0.565
4.978257,-1.9755,-1.0447,1.2742,2.572
4.984000,-3.4661,-1.9922,2.6698,4.807
4.987981,-4.6329,-2.0905,4.9005,7.060
4.993721,-4.3308,-2.3379,6.0369,7.789
4.997298,-2.5476,-1.3288,4.8912,5.673
5.003567,-3.3921,-1.6159,3.6921,5.268
5.011819,-3.9810,-1.9333,2.8590,5.269
5.012631,-4.1377,-2.9595,2.2410,5.559
5.016846,-3.6761,-4.2487,0.7816,5.672
5.021572,-3.2894,-5.1024,-1.2691,6.202
5.026729,-3.1925,-5.4184,-3.1894,7.051
5.031356,-2.8687,-5.4142,-4.6214,7.675
5.035986,-1.8847,-4.9689,-5.7852,7.856
5.040859,-1.1069,-3.8254,-6.6891,7.785
5.046169,-0.9866,-2.5409,-7.4312,7.915
5.050625,-0.2816,-1.5113,-7.6867,7.839
5.055420,-0.3338,-1.5968,-7.2887,7.469
5.060396,0.2386,-1.7920,-6.3142,6.568
5.066144,0.5600,-1.1472,-4.7826,4.950
5.069903,0.8380,-0.7164,-3.0323,3.226
5.075060,1.1734,-0.3452,-1.2496,1.749
5.079821,1.3668,-0.2101,0.1552,1.392
5.084773,1.5983,-0.1836,1.1589,1.983
5.090394,1.6737,-0.0311,1.6946,2.382
5.094377,1.6150,-0.1048,1.7891,2.413
5.099386,1.5389,-0.2586,1.8045,2.386
5.104486,1.4095,-0.4640,1.6172,2.195
5.108622,1.2782,-0.5283,1.1316,1.787
5.114741,1.0665,-0.4645,0.5502,1.287
5.120859,0.8055,-0.3882,0.2746,0.935
5.123651,0.7760,-0.5277,-0.2108,0.962
5.128856,0.5570,-0.4292,-1.1126,1.316
5.134043,0.5815,-0.3369,-0.0088,0.672
5.138153,0.5795,0.1030,0.0750,0.593
5.143601,0.5700,0.2728,0.4683,0.787
5.148782,0.3281,0.3922,0.6778,0.849
5.152408,0.3151,0.5839,0.7741,1.020
5.158085,0.2211,0.5879,1.6208,1.738
5.163153,0.3243,0.6527,2.6549,2.753
5.167773,0.1772,0.9206,3.8492,3.962
5.172110,0.1917,1.0954,4.1723,4.318
5.177112,0.4118,0.9224,3.8994,4.028
5.182124,0.4706,0.7143,2.3606,2.511
5.186301,0.4863,0.4767,1.4746,1.624
5.191656,0.5141,0.2689,0.8023,0.990
5.196284,0.3972,0.1144,-0.2272,0.472
5.200854,0.1693,0.0386,-0.6557,0.678
5.205762,0.4456,0.1004,-1.7157,1.775
5.211333,0.2744,-0.4778,-1.4759,1.575
5.216884,-0.2463,-0.9761,-1.2758,1.625
5.220779,-0.3988,-1.5734,-0.7904,1.805
5.225546,-0.3928,-1.7840,-0.1702,1.835
5.229820,-0.5945,-2.0820,0.4200,2.206
5.236219,-0.4964,-2.1216,0.7491,2.304
5.239759,-0.3405,-2.1312,1.2684,2.503
5.244600,-0.2842,-2.1675,1.3948,2.593
5.249748,-0.0240,-1.7744,1.1974,2.141
5.255177,-0.4056,-1.8066,1.2225,2.219
5.259623,-0.4907,-1.0558,1.5584,1.945
5.264100,0.4876,3.6916,2.0896,4.270
5.269894,1.9727,9.8410,3.1113,10.508
5.273834,0.7383,9.3980,3.4651,10.044
5.278760,-0.6240,7.4586,2.1276,7.781
5.283329,-1.3009,6.9774,0.8438,7.148
5.287739,-1.4126,7.3897,0.4289,7.536
5.294058,-1.9430,6.5837,-0.0833,6.865
5.298010,-2.3065,5.1981,0.0403,5.687
5.303107,-2.6865,3.9005,0.2955,4.745
5.307363,-2.9863,2.4680,0.4968,3.906
5.313966,-3.0717,1.0892,0.4699,3.293
5.317229,-2.7972,0.0956,0.5132,2.845
5.322441,-2.1937,-0.6376,0.4548,2.329
5.327289,-1.8976,-2.7147,-2.0723,3.907
5.331405,-1.6569,-3.3792,-0.8836,3.866
5.337022,-0.5530,-3.9454,1.9511,4.436
5.341237,-0.4955,-4.1072,2.1448,4.660
5.346210,-0.3460,-3.4903,2.3818,4.240
5.351472,-0.4533,-3.2546,3.2807,4.643
5.355849,-0.1749,-2.1451,3.4653,4.079
5.360763,0.0988,-1.5889,3.1567,3.535
5.365353,-0.1846,-0.3776,4.0927,4.114
5.371622,1.2829,0.4825,3.1668,3.451
5.376283,1.6911,0.5283,4.6282,4.956
5.380362,1.7886,0.2388,4.6541,4.992
5.384770,1.4501,-0.9298,4.6497,4.959
5.389445,3.1473,-0.4623,3.4717,4.709
5.396823,1.6387,-1.9001,3.0504,3.950
5.399886,0.8296,-2.4297,2.3060,3.451
5.404013,-0.0877,0.1001,2.5106,2.514
5.409309,-1.7275,-1.1325,2.2058,3.022
5.414334,-2.0069,-1.0452,1.7869,2.883
5.418277,-2.1214,-1.0520,1.2503,2.678
5.423353,-2.1956,-1.2113,1.0974,2.737
5.428796,-1.8601,-1.3633,1.2047,2.602
5.432939,1.9453,2.0656,0.0730,2.838
5.438360,1.0065,-0.4562,-0.0607,1.107
5.443402,1.5549,-0.3012,0.2284,1.600
5.448447,1.3594,-0.2867,0.8765,1.643
5.453851,1.4953,-0.3636,1.6421,2.250
5.457039,1.8314,-0.4212,1.8028,2.604
5.463025,1.3900,-0.5723,2.5336,2.946
5.467299,1.8582,-0.6852,2.9861,3.583
5.471561,1.4832,-0.9159,2.1588,2.775
5.476323,1.7345,-0.6408,1.3025,2.262
5.482073,2.0030,-1.2064,1.8369,2.973
5.487467,2.4259,-0.4245,1.4487,2.857
5.492264,2.5861,0.8415,0.0498,2.720
5.496399,0.6758,-1.3125,0.0304,1.477
5.502390,-0.0973,-0.6107,0.5243,0.811
5.506839,-0.2145,0.8628,0.6741,1.116
5.511582,0.6549,4.0877,0.0435,4.140
5.515347,1.4906,2.4130,0.3016,2.852
5.520224,0.2469,2.1179,0.5567,2.204
5.525224,0.9556,3.7202,1.0525,3.983
5.529605,0.7405,4.3904,2.8496,5.286
5.534417,0.1232,3.6846,2.7721,4.613
5.539490,1.0471,3.6804,2.0015,4.318
5.544188,1.5218,3.2282,1.2914,3.795
5.549561,1.6965,2.0074,0.5853,2.693
5.553804,1.8749,1.1815,-0.0682,2.217
5.558758,2.5721,0.8429,0.2462,2.718
5.563712,1.5973,0.1958,-1.1924,2.003
5.568817,2.0850,0.8992,-1.2155,2.575
5.573066,2.1489,1.4309,-0.3938,2.612
5.578658,2.8530,1.9319,-0.9872,3.584
5.583389,2.6316,2.5147,-1.2235,3.840
5.589178,2.1307,2.2219,-1.3461,3.360
5.593422,2.1662,1.5534,-1.2827,2.958
5.598132,2.5583,0.1699,-1.0516,2.771
5.602957,2.2724,-2.0513,-1.1744,3.279
5.607149,1.7663,-3.7889,-1.0132,4.301
5.612641,0.7600,-5.1673,-1.6140,5.467
5.616816,0.1677,-5.5994,-2.5271,6.146
5.622401,-0.3699,-5.5003,-3.6170,6.593
5.627119,-0.3840,-4.3615,-4.6296,6.372
5.631616,-0.3367,-2.6507,-5.2059,5.852
5.636126,-0.3898,-1.2149,-5.0472,5.206
5.642270,-0.4629,-0.3667,-4.2743,4.315
5.645874,-0.4518,0.3683,-3.6172,3.664
5.650367,-0.5287,0.6316,-3.0692,3.178
5.656078,-0.4937,0.6651,-2.9000,3.016
5.660423,-0.8338,0.1508,-3.0615,3.177
5.665327,-1.0632,-0.4009,-3.4063,3.591
5.670216,-0.9315,-1.3621,-3.8872,4.223
5.675297,-0.6866,-3.0384,-4.6335,5.583
5.679876,-0.5003,-5.1011,-5.4510,7.482
5.684614,0.1392,-6.1851,-6.3980,8.900
5.690580,0.4532,-6.3893,-6.8278,9.362
5.694009,1.0128,-5.2777,-6.9685,8.800
5.699399,0.9036,-4.4236,-6.6625,8.048
5.706720,0.5134,-3.5486,-5.5411,6.600
5.708775,0.0644,-2.7333,-3.6490,4.560
5.713698,-0.1021,-2.1779,-1.4787,2.634
5.719169,-0.2199,-1.6810,-0.0969,1.698
5.723144,-0.1633,-1.2257,0.4120,1.303
5.728994,-0.2859,-0.8861,0.7753,1.212
5.733229,-0.4539,-0.8488,1.4070,1.705
5.738193,-0.3290,-0.5156,1.9248,2.020
5.743900,-0.2505,0.0215,1.9185,1.935
5.749298,-0.3605,-0.0860,1.8217,1.859
5.752721,-0.2370,0.0028,1.9938,2.008
5.757282,-0.0267,0.5654,2.5517,2.614
5.762288,1.2834,2.8221,2.5505,4.015
5.767512,1.7519,4.6795,2.3132,5.506
