time,ax,ay,az (m/s^2),aT (m/s^2)
2.608026,0.4476,-1.2210,0.5378,1.407
2.612934,0.3170,1.4841,0.2695,1.541
2.617498,2.3296,0.9395,-0.1008,2.514
2.623048,1.6980,0.7431,0.0813,1.855
2.627397,0.8690,1.1377,0.1819,1.443
2.632388,0.3062,1.2829,0.1890,1.332
2.637107,-0.2773,1.6844,0.0193,1.707
2.642097,-0.0011,2.3555,-0.5670,2.423
2.646863,-0.0547,2.0491,-1.4236,2.496
2.651548,-0.0110,1.2152,-2.0530,2.386
2.656392,-0.2129,-0.4221,-2.1496,2.201
2.661956,-0.0933,-1.5330,-1.2085,1.954
2.666891,0.8440,-1.8214,-0.5356,2.078
2.671277,1.3249,-1.5253,-0.4663,2.073
2.675682,2.0420,-0.8750,-1.4260,2.640
2.680756,2.5166,-0.4325,-1.1765,2.811
2.685818,4.1018,0.4459,-1.1676,4.288
2.691072,2.9734,-0.2205,-1.0609,3.165
2.695116,3.0474,0.9330,0.1334,3.190
2.700222,2.0620,1.4214,1.8732,3.127
2.704638,-0.0090,-0.4285,3.1511,3.180
2.710401,-0.1021,-1.5580,2.7853,3.193
2.714981,0.6347,-1.1670,2.3066,2.662
2.720230,1.0236,-0.9191,1.4590,2.005
2.724205,0.2460,-0.6795,0.3899,0.821
2.730294,-0.7665,0.0831,0.0423,0.772
2.734037,-1.0301,0.2517,-0.1104,1.066
2.738891,-1.6100,-0.1658,0.7685,1.792
2.744192,-1.4594,-0.1977,1.5919,2.169
2.748415,-2.1017,-1.1856,1.8088,3.016
2.753095,-3.0368,-2.2890,1.3657,4.041
2.757896,-3.8765,-1.9656,2.4762,5.002
2.762714,-2.9963,-1.1474,2.7506,4.226
2.767741,-1.7382,-0.6908,2.8919,3.444
2.773284,-0.9490,-0.1644,2.0885,2.300
2.777044,-0.4035,0.9776,1.0847,1.515
2.782111,0.2256,0.7791,0.2377,0.845
2.786936,0.3028,1.0469,0.0529,1.091
2.791681,-0.1866,1.3145,-0.5369,1.432
2.796464,-0.7072,0.9695,-0.7411,1.410
2.801646,-1.1492,0.5814,-0.4834,1.376
2.806181,-0.8900,0.0738,-0.2382,0.924
2.810934,-0.7054,-0.5866,0.3045,0.967
2.815998,-0.2711,-0.9306,0.7649,1.235
2.820642,-0.0761,-1.0350,1.2540,1.628
2.826677,-0.6078,-0.1395,1.0637,1.233
2.832070,-0.3442,0.0473,0.7603,0.836
2.835405,-0.2119,-0.5022,0.3607,0.654
2.840493,-0.3239,-1.1055,0.1519,1.162
2.846315,-0.2116,-1.1263,-0.0504,1.147
2.850434,-0.3779,-1.0577,0.1469,1.133
2.854657,0.6851,-1.1891,0.8101,1.594
2.861010,0.3699,-1.0183,0.0511,1.085
2.867274,0.5822,-0.4695,0.1875,0.771
2.871655,-1.4359,0.4551,-1.8021,2.349
2.874586,-1.6232,1.0377,-2.0067,2.782
2.880754,-2.1553,1.0877,-2.9759,3.832
2.883656,-3.2350,0.5773,-3.5723,4.854
2.888465,-2.8101,-0.1979,-3.7166,4.664
2.893507,-1.5792,0.2921,-3.4478,3.803
2.898253,3.0484,2.8729,0.6576,4.240
2.903204,4.6000,1.5421,2.3106,5.374
2.907693,6.3547,5.4871,3.7884,9.211
2.912790,2.1330,3.9332,2.7789,5.267
2.917453,1.3775,4.0979,-0.1459,4.326
2.922814,0.5182,1.2787,0.2544,1.403
2.926926,-2.6260,-5.0106,1.3769,5.822
2.932710,-1.6636,-4.5445,0.9272,4.927
2.937091,-0.3104,-2.5992,-0.0932,2.619
2.941548,-0.2749,-1.9812,-0.1075,2.003
2.946581,-0.9976,-2.1147,-0.2724,2.354
2.951527,-1.2094,-1.3803,-0.2473,1.852
2.957552,0.1298,-0.6948,0.2265,0.742
2.961364,1.0586,-0.0608,0.7640,1.307
2.965912,0.7291,0.8423,0.6614,1.296
2.972416,0.1438,2.4948,-0.0491,2.499
2.975809,-0.5521,2.2128,0.1034,2.283
2.980861,0.9647,2.1387,0.5810,2.417
2.985872,-0.9613,2.0860,-0.3347,2.321
2.991569,-2.4956,0.6489,0.2419,2.590
2.995486,-1.9743,-0.0452,-0.1479,1.980
3.001274,-0.5729,-0.7792,0.9585,1.362
3.005050,0.2838,-1.7035,1.1333,2.066
3.010170,0.4323,-1.7157,0.3815,1.810
3.015222,0.5586,-1.5794,0.1168,1.679
3.019852,-0.2410,-1.1277,-0.5399,1.273
3.024101,-0.7921,-0.7243,-0.1087,1.079
3.028991,-0.9123,-1.2062,0.4560,1.580
3.035539,-0.4942,-1.6133,0.8238,1.878
3.038699,-0.3458,-1.0588,0.7964,1.369
3.043681,-0.2939,-0.4333,0.6646,0.846
3.048298,-1.0760,-0.6457,0.6188,1.399
3.063285,0.4828,0.6581,0.6352,1.034
3.064065,1.3018,0.8627,0.6950,1.709
3.064698,0.4474,-0.0497,0.4194,0.615
3.067309,1.3060,1.5333,-0.2313,2.027
3.072625,-0.1199,1.8684,-1.2148,2.232
3.077002,-0.9936,1.9423,-0.5567,2.252
3.081928,-0.7169,2.6882,-1.1065,2.994
3.086459,-0.9476,1.4100,-1.5236,2.282
3.092003,-0.1726,0.9344,-0.0973,0.955
3.097038,0.4240,0.0888,-0.5661,0.713
3.101520,0.4511,-0.2895,-0.0998,0.545
3.106447,0.7211,0.2772,0.5175,0.930
3.111099,-0.3957,-0.4431,0.0999,0.602
3.116747,0.3329,-0.7226,0.1950,0.819
3.120824,0.4653,-1.1140,0.4323,1.282
3.125421,0.2823,-1.2371,0.5517,1.384
3.131490,0.0636,-1.0588,0.4099,1.137
3.135531,0.3536,-1.3828,0.6057,1.551
3.140267,0.3728,-0.8290,0.8039,1.213
3.144801,0.1535,-0.2376,0.4749,0.553
3.150220,0.5745,0.5371,0.1117,0.794
3.154691,0.1533,1.1483,-0.2429,1.184
3.159545,-0.4455,1.1730,0.7486,1.461
3.165227,0.3484,1.9868,-0.3751,2.052
3.169428,0.1405,1.3888,-0.4147,1.456
3.174265,0.1397,1.0999,-0.3206,1.154
3.179376,0.0045,0.5338,-0.4413,0.693
3.183706,0.2604,-0.0267,-0.1459,0.300
3.188400,0.7885,-2.6595,0.0735,2.775
3.193461,-0.1953,-0.9540,0.8161,1.271
3.198163,-1.0844,2.4089,-1.6098,3.094
3.202903,-0.7553,-2.1254,0.3921,2.289
3.208673,0.1972,-1.4248,0.1970,1.452
3.214512,0.1015,-0.9881,0.2025,1.014
3.217745,0.0699,-1.5013,0.5975,1.617
3.224224,0.1403,0.2551,-0.0405,0.294
3.227520,0.5509,-0.0354,-0.1332,0.568
3.232027,0.5992,0.5684,-0.1239,0.835
3.236800,-0.0432,0.6140,0.1098,0.625
3.242032,-0.1027,0.1859,1.0906,1.111
3.247434,-0.0602,-0.7200,1.2204,1.418
3.251543,0.0235,-1.9188,2.0899,2.837
3.256039,-0.3351,-1.7409,1.6485,2.421
3.261580,-0.4402,-1.4838,1.4430,2.116
3.266064,0.8796,1.5132,2.9403,3.422
3.270846,-1.3598,-0.7848,-0.6870,1.714
3.276236,-1.2127,-1.7695,1.4529,2.591
3.282929,-0.1528,0.1739,0.7243,0.760
3.285409,0.5597,-0.1830,-0.0223,0.589
3.291674,1.4740,1.4641,0.2804,2.096
3.295309,0.6570,-0.8941,-0.7527,1.341
3.299928,-1.9080,-5.5951,1.3641,6.067
3.305249,1.7348,1.3324,0.0525,2.188
3.311287,0.5319,-1.1337,-0.2420,1.275
3.314533,0.9678,-1.9355,0.2335,2.177
3.318977,0.4608,-1.4026,-0.0813,1.479
3.324127,0.5658,-0.9049,-0.4631,1.163
3.328657,1.0660,-1.5447,-0.5567,1.958
3.334007,0.7795,-1.8454,-0.3463,2.033
3.338745,0.1580,-2.3217,-0.5442,2.390
3.342828,0.4836,-2.3446,-1.4667,2.808
3.347899,0.0969,-1.7911,0.9001,2.007
3.353576,0.3772,-2.8184,-0.3906,2.870
3.357580,1.2925,-2.9165,0.5859,3.243
3.362826,0.3658,-3.4430,0.5355,3.504
3.367615,0.7274,-2.9055,1.1178,3.197
3.372837,1.4613,-0.6806,0.7299,1.770
3.377066,2.2512,0.5355,-0.2173,2.324
3.382218,2.2712,1.1515,0.5254,2.600
3.386714,0.7348,1.2605,0.5752,1.568
3.391481,0.0160,2.1684,0.1031,2.171
3.397868,-0.5580,3.1432,0.6242,3.253
3.401300,-1.6406,3.1734,1.3524,3.820
3.406324,-2.1219,2.9069,2.2815,4.261
3.411138,-2.1569,3.1140,3.0307,4.851
3.415611,-2.0010,2.9420,2.9348,4.612
3.420710,-2.5882,2.8865,2.1269,4.422
3.426665,-1.6694,1.3056,1.3570,2.517
3.431691,0.8883,-0.3850,1.6247,1.891
3.435747,1.5426,-0.1113,2.1027,2.610
3.440737,-0.1841,0.9571,0.0034,0.975
3.444789,1.9237,1.4927,-1.4486,2.833
3.451782,0.3131,0.6209,-0.4386,0.822
3.454556,0.4004,1.7580,-0.5488,1.885
3.459969,-0.0345,0.3739,0.0151,0.376
3.465380,0.0961,2.0734,-0.6706,2.181
3.470241,-0.7191,3.7340,-0.9620,3.922
3.474644,-2.3810,2.4809,-1.6030,3.794
3.478470,-0.4530,1.5221,-1.9849,2.542
3.483670,-0.2149,0.9098,-1.4251,1.704
3.488822,-0.2060,1.2271,-1.3378,1.827
3.493446,-0.3120,2.5821,-1.2067,2.867
3.498609,-1.1972,4.8858,-1.5137,5.253
3.503485,0.4372,3.6811,0.5788,3.752
3.508002,0.2720,1.2204,-0.1479,1.259
3.513471,1.3391,-0.1068,0.7592,1.543
3.517207,1.4272,-1.0099,-1.0145,2.021
3.522979,0.7869,-2.1449,-0.8521,2.438
3.527004,0.3222,-2.9683,-0.5300,3.032
3.531708,0.4987,-3.2031,-0.0665,3.242
3.536828,0.4497,-2.6084,-0.4608,2.687
3.541929,0.3341,-0.4686,-1.0670,1.212
3.546259,-0.4714,-1.0182,-0.5186,1.236
3.551493,-0.6072,-1.3451,0.0921,1.479
3.556245,0.0807,-0.3160,0.4558,0.561
3.561721,0.1926,0.0682,0.8054,0.831
3.566257,0.7362,-1.8659,1.2667,2.372
3.571067,0.1139,1.5694,1.7638,2.364
3.575882,-1.2643,0.3685,0.7684,1.525
3.580269,1.1510,-1.2187,1.5220,2.264
3.585556,1.0988,-1.6659,1.7154,2.632
3.590626,0.3635,-0.7325,1.4319,1.649
3.595370,0.3051,-0.0225,0.4924,0.580
3.600108,0.4160,-0.0688,0.0359,0.423
3.604240,0.3650,-0.4781,-0.1157,0.613
3.611071,0.4925,0.1731,-0.2096,0.563
3.620688,0.7653,0.0472,0.2050,0.794
3.621379,-0.4906,-0.6326,0.0299,0.801
3.624062,-2.5224,0.6107,-3.5103,4.365
3.629828,0.4886,1.3683,-1.1697,1.865
3.633317,3.7022,1.6013,-2.5177,4.755
3.640196,-0.6670,-1.0077,0.8820,1.496
3.643451,-2.6570,-3.1806,-1.2083,4.317
3.648133,-1.8900,-3.2807,0.6658,3.844
3.653615,-2.6385,-2.8472,0.7579,3.955
3.657767,-3.1191,-0.8990,0.6577,3.312
3.662687,-1.6842,0.7399,1.5334,2.395
3.667477,-1.8270,2.1195,1.6376,3.242
3.672563,1.2823,0.4431,1.2163,1.822
3.677205,-1.1954,-0.3830,-0.3251,1.297
3.681843,0.2913,0.5585,1.2686,1.416
3.686972,0.8107,-0.0711,2.1179,2.269
3.693263,0.3243,-0.9760,0.7846,1.294
3.696691,0.5748,-0.1946,-0.0186,0.607
3.701082,0.4875,0.9679,-0.7464,1.316
3.706492,0.2973,1.1312,-1.0210,1.553
3.710812,0.3989,0.7223,-0.6773,1.067
3.715861,0.5360,0.2512,-0.2826,0.656
3.721196,0.4799,0.0435,-0.1146,0.495
3.726775,0.4143,0.1804,0.0538,0.455
3.730311,0.0895,0.1284,0.0365,0.161
3.734860,-0.4843,-0.4582,0.3801,0.767
3.740720,-0.7812,-1.0629,0.9615,1.632
3.745046,-1.4208,-1.9672,1.1059,2.667
3.753030,-0.2020,-0.5868,0.2133,0.656
3.754368,-0.0058,0.7536,0.1408,0.767
3.759388,0.2716,1.2100,-0.2398,1.263
3.763688,0.0879,0.7498,-0.2884,0.808
3.768797,0.1698,-0.0475,0.1172,0.212
3.774082,0.1639,-0.6439,0.4740,0.816
3.778007,0.2536,-0.5324,0.5220,0.788
3.782860,0.1289,-0.3256,0.5537,0.655
3.787766,-0.0509,-0.2744,0.4725,0.549
3.793374,-0.2231,-0.1223,0.2879,0.384
3.798694,-0.2823,0.1617,0.1122,0.344
3.803251,-0.3187,0.1683,-0.0255,0.361
3.807340,-0.1950,0.0433,0.0358,0.203
3.813482,0.0541,-0.1152,1.1401,1.147
3.817602,-0.0366,-0.2879,0.0451,0.294
3.822192,0.1866,-0.0565,0.2489,0.316
3.826913,-0.0982,-0.8581,0.0992,0.869
3.833598,0.2990,-0.0088,1.1234,1.162
3.837103,-0.6662,0.8373,-1.0031,1.467
3.841638,0.2093,0.5775,0.1170,0.625
3.846519,-0.0302,-0.3158,0.2348,0.395
3.850954,-0.0713,-0.1844,0.0591,0.206
3.856489,-0.5734,-0.0365,0.4694,0.742
3.861094,-0.0443,-0.1680,-0.1521,0.231
3.865476,-0.2519,-0.3681,0.3097,0.543
3.871103,-0.7391,-0.5816,0.3523,1.004
3.876017,-0.5630,-0.4644,0.5445,0.911
3.880596,-0.2363,0.0855,0.2399,0.347
3.886437,0.0035,0.5098,0.1197,0.524
3.891470,0.3921,0.2321,0.3173,0.555
3.895259,0.4397,0.0015,0.1712,0.472
3.899246,0.5042,0.5626,0.1041,0.763
3.904942,-0.1265,0.2006,-0.5099,0.562
3.909858,-0.3339,-0.3139,0.6090,0.762
3.915190,-0.3953,-0.3328,0.8631,1.006
3.919848,-0.1554,-0.1244,0.6787,0.707
3.924131,-0.0307,-0.0884,0.4732,0.482
3.928477,-0.0233,-0.1386,0.2902,0.322
3.933298,-0.0491,-0.0549,0.1530,0.170
3.939363,-0.0436,0.0836,0.0542,0.109
3.943935,-0.0476,0.1072,0.0273,0.120
3.947927,-0.0396,0.0160,0.1152,0.123
3.952480,-0.0506,-0.0776,0.1985,0.219
3.958132,-0.0377,-0.0873,0.2480,0.266
3.962696,-0.0824,-0.0611,0.2831,0.301
3.967098,-0.0987,0.0034,0.1933,0.217
3.971553,-0.1226,0.0177,0.0844,0.150
3.978109,-0.0702,0.0393,0.1022,0.130
3.981570,-0.0780,0.0322,0.0656,0.107
3.986679,-0.2573,0.1165,0.0703,0.291
3.991276,-0.1723,0.0743,0.4066,0.448
3.995951,-0.0324,0.0106,-0.1772,0.180
4.000777,-0.1140,0.0359,-0.0606,0.134
4.006167,-0.1843,0.4032,0.2561,0.512
4.011216,-0.1312,-0.0504,0.2181,0.259
4.015628,0.0329,-0.4200,-0.2435,0.487
4.020807,0.2726,-0.2397,0.0884,0.374
4.025453,0.1879,-0.1722,0.1190,0.281
4.030139,0.0820,-0.0547,0.0630,0.117
4.035363,-0.0716,0.0387,0.0167,0.083
4.040168,-0.1292,0.0794,0.1333,0.202
4.045678,-0.1279,-0.0949,0.2945,0.335
4.049401,-0.2958,-0.6600,0.4789,0.867
4.054356,-0.6493,-0.9419,0.5085,1.252
4.059579,-0.7938,-0.7757,0.3356,1.159
4.064181,0.0293,0.5639,-0.1445,0.583
4.068808,0.2398,1.1383,-0.1381,1.171
4.074360,0.6510,0.7495,-0.2082,1.014
4.078623,0.4944,0.2052,-0.0449,0.537
4.083578,0.3322,-0.2448,0.2686,0.492
4.088081,-0.3783,-0.4406,0.2889,0.649
4.093145,-0.3660,-0.0717,0.2734,0.462
4.097473,-0.0874,0.1242,0.2420,0.286
4.103032,0.1045,0.0037,0.2257,0.249
4.107967,0.3143,-0.1433,0.2365,0.419
4.111960,0.1939,-0.1275,0.2017,0.308
4.116760,-0.0663,-0.0087,0.1352,0.151
4.123199,-0.3013,0.0818,0.0949,0.326
4.127418,-0.2832,0.1627,0.2027,0.384
4.132364,-0.1743,0.0714,0.1310,0.229
4.136746,-0.0098,-0.0607,0.1366,0.150
4.142291,0.1046,-0.0372,0.2600,0.283
4.146577,-0.0197,-0.0642,0.3168,0.324
4.151014,0.0213,-0.0739,0.3019,0.312
4.155664,-0.0759,-0.1144,0.2349,0.272
4.161755,-0.0753,-0.0785,0.2111,0.238
4.166120,-0.1372,-0.0189,0.1943,0.239
4.170084,-0.1001,0.0120,0.2173,0.240
4.176034,-0.2846,-0.0997,0.1878,0.355
4.180418,-0.1564,0.0436,0.2707,0.316
4.184540,0.0423,0.0621,0.2530,0.264
4.190181,-0.0102,-0.1141,0.1187,0.165
4.194596,-0.0749,-0.0988,0.0944,0.156
4.199353,-0.1819,0.0352,0.1084,0.215
4.204155,-0.0741,0.1253,0.1987,0.246
4.209533,0.0259,-0.0466,0.2212,0.228
4.213813,-0.0270,-0.1577,0.1885,0.247
4.218933,-0.0705,-0.0588,0.1443,0.171
4.224086,-0.0969,0.0464,0.0741,0.131
4.228339,-0.0325,0.0486,0.0827,0.101
4.232826,-0.0181,-0.0610,0.1078,0.125
4.238477,0.0034,-0.0653,0.1372,0.152
4.242647,0.0108,-0.0031,0.0734,0.074
4.247976,-0.0218,0.0087,0.0477,0.053
4.252639,-0.0110,-0.0059,0.0648,0.066
4.257582,0.0095,-0.0466,-0.0017,0.048
4.263709,0.0109,0.0294,-0.0111,0.033
4.267176,-0.0192,0.0906,0.0101,0.093
4.271571,-0.0802,0.0660,0.0497,0.115
4.277569,-0.0556,-0.0058,0.0793,0.097
4.281698,-0.0501,-0.0319,0.0920,0.109
4.286852,-0.0259,0.0064,0.0732,0.078
4.290864,-0.0139,0.0586,0.0520,0.080
4.296649,-0.0474,0.0464,0.0592,0.089
4.300572,-0.0687,-0.0180,0.0782,0.106
4.305676,-0.0547,-0.0366,0.1778,0.190
4.311218,-0.1056,-0.0596,0.2980,0.322
4.315937,-0.1166,-0.1256,0.2084,0.270
4.321250,0.1747,-0.1586,0.0515,0.241
4.325213,0.2751,-0.1252,0.0866,0.314
4.329750,0.0321,-0.0130,0.2706,0.273
4.334357,-0.3754,0.0831,0.3613,0.528
4.340111,-0.6371,0.0555,0.0298,0.640
4.344318,-0.4754,0.1751,0.0085,0.507
4.350605,0.0838,0.1340,0.2044,0.258
4.354558,0.3484,-0.1827,0.2660,0.475
4.358369,0.2438,-0.3332,0.1729,0.448
4.364052,0.0362,-0.2025,0.0548,0.213
4.368502,-0.0367,0.0577,-0.0212,0.072
4.374402,-0.0165,0.0973,0.1171,0.153
4.378883,-0.0825,-0.0152,0.1877,0.206
4.383077,-0.1034,-0.0553,0.2295,0.258
4.388212,-0.1007,-0.0144,0.2287,0.250
4.392546,-0.0338,-0.0213,0.2020,0.206
4.397759,-0.0119,-0.0568,0.2163,0.224
4.402080,0.0102,-0.0921,0.2241,0.242
4.408099,0.0444,-0.1224,0.2272,0.262
4.411873,0.0454,-0.0909,0.1498,0.181
4.426025,0.0063,-0.0194,0.0728,0.076
4.426819,-0.0328,0.0065,0.0650,0.073
4.427347,-0.0981,0.0062,0.0641,0.117
4.431325,-0.1444,0.0227,0.0842,0.169
4.436134,-0.1242,-0.0036,0.1158,0.170
4.441655,-0.0614,0.0178,0.1137,0.130
4.446168,-0.0112,0.0153,0.0281,0.034
4.451607,-0.0329,0.0438,0.0257,0.060
4.457210,-0.0690,0.0341,-0.0602,0.098
4.461492,-0.0572,0.0910,-0.0573,0.122
4.466736,0.0001,0.0689,0.0290,0.075
4.471058,0.0834,-0.0291,0.1216,0.150
4.475660,0.0140,-0.0835,0.1136,0.142
4.479372,-0.0504,-0.0068,0.0745,0.090
4.484874,-0.0768,0.0765,0.0189,0.110
4.490321,-0.0919,0.0762,0.0348,0.124
4.495336,-0.1294,0.0312,0.1239,0.182
4.500146,-0.1910,-0.0252,0.2167,0.290
4.503949,-0.1258,-0.0884,0.1925,0.246
4.508959,0.0493,-0.1561,0.1930,0.253
4.514300,0.1719,-0.1309,0.2323,0.317
4.517944,0.3330,-0.0660,0.3958,0.521
4.524062,-0.0834,-0.0161,-0.1037,0.134
4.528206,-0.1467,-0.1775,-0.6766,0.715
4.533268,0.0204,0.2181,-0.0494,0.225
4.538360,-0.2436,0.2140,-0.0233,0.325
4.543250,0.0337,0.0128,0.1307,0.136
4.547756,0.0454,-0.1583,0.2670,0.314
4.551799,0.0188,-0.0834,0.1648,0.186
4.557213,-0.0649,0.0551,0.0228,0.088
4.561817,-0.0864,0.0690,0.0010,0.111
4.567405,-0.0386,0.0329,0.0815,0.096
4.571446,-0.0194,-0.0647,0.1570,0.171
4.576663,0.0477,-0.1166,0.2369,0.268
4.581445,0.0098,-0.1252,0.2261,0.259
4.586203,-0.0185,-0.0459,0.1393,0.148
4.590985,-0.0801,0.0470,0.0342,0.099
4.595911,-0.0701,0.0609,0.0178,0.094
4.600758,-0.0124,-0.0038,0.0753,0.076
4.605581,-0.0215,-0.0300,0.1252,0.131
4.610243,0.0005,-0.0275,0.1249,0.128
4.614859,-0.0157,-0.0440,0.1031,0.113
4.621062,-0.0318,-0.0201,0.0530,0.065
4.624794,-0.0314,0.0275,0.0198,0.046
4.629714,-0.0167,0.0438,0.0414,0.063
4.633751,-0.0235,-0.0207,0.1243,0.128
4.639807,-0.1020,-0.1179,0.1964,0.251
4.644431,-0.1356,-0.1095,0.0944,0.198
4.648733,-0.1290,0.0533,0.0146,0.140
4.653313,-0.0104,0.1504,-0.0025,0.151
4.658687,0.0939,0.0115,0.0667,0.116
4.662666,0.1291,-0.1312,0.1427,0.233
4.667795,0.0930,-0.1042,0.0920,0.167
4.673161,-0.0190,0.0271,0.0465,0.057
4.677744,-0.0757,0.0553,0.0177,0.095
4.682046,-0.0918,-0.0021,0.0242,0.095
4.687938,-0.0793,0.0145,-0.0360,0.088
4.692256,-0.0101,0.0547,0.0066,0.056
4.696852,0.0086,-0.0098,0.0489,0.051
4.701958,-0.0011,-0.0002,0.0862,0.086
4.707023,-0.0011,-0.0098,0.0544,0.055
4.711484,0.0161,-0.0336,0.0300,0.048
4.717072,0.0481,-0.0931,0.0389,0.112
4.721809,0.0593,-0.0383,0.1313,0.149
4.726455,0.0807,-0.0911,0.2159,0.248
4.731209,0.0834,-0.1269,0.1148,0.190
4.735540,-0.0096,-0.0554,0.0645,0.086
4.741530,-0.0834,0.0181,0.0353,0.092
4.745723,-0.2094,0.1046,-0.0535,0.240
4.750817,0.1902,-0.0190,0.0075,0.191
4.756000,0.2796,-0.7387,0.3887,0.880
4.760146,0.4700,-0.6670,0.3679,0.895
4.765415,0.1211,-0.2719,0.0516,0.302
4.769855,-0.6071,-0.8622,-0.1728,1.069
4.774651,0.6818,0.6210,0.3146,0.974
4.780198,0.2239,1.1666,0.1407,1.196
4.784394,-0.6050,0.6619,-1.0418,1.375
4.789456,-0.3031,0.4758,-0.0233,0.565
4.793809,-0.3299,0.2363,0.2591,0.482
4.799909,0.0211,-0.3455,0.1458,0.376
4.803597,-0.0050,0.0632,-0.0820,0.104
4.809646,-0.0480,0.2621,0.3510,0.441
4.813045,-0.1937,-0.0936,0.0633,0.224
4.818270,-0.2679,-0.0329,-0.0789,0.281
4.823649,-0.1475,-0.1151,0.3777,0.421
4.827576,-0.2347,-0.2677,0.3112,0.473
4.833580,0.0244,-0.2716,0.2213,0.351
4.837858,-0.0965,0.1875,-0.0764,0.224
4.842340,-0.4531,0.0378,0.0548,0.458
4.847199,0.0074,0.3548,-0.3534,0.501
4.853020,-0.0509,0.2868,-0.0420,0.294
4.856738,0.0740,0.2028,-0.1890,0.287
4.861518,0.0152,-0.0730,-0.0527,0.091
4.866969,-0.0975,-0.0639,0.0377,0.123
4.871634,0.0840,0.0373,0.0587,0.109
4.876056,0.1346,0.0116,0.0805,0.157
4.881464,0.2288,-0.1283,0.1476,0.301
4.885733,0.1066,-0.1911,0.1337,0.256
4.891013,0.0856,-0.1158,0.1110,0.182
4.895694,0.0293,-0.0293,0.1434,0.149
4.901037,0.0118,-0.0623,0.1446,0.158
4.905137,-0.0152,-0.1045,0.0675,0.125
4.910490,-0.0593,-0.0322,0.0810,0.105
4.914605,-0.1275,0.0563,0.0349,0.144
4.920332,-0.1055,0.0683,0.0079,0.126
4.924885,-0.1364,0.0209,-0.0858,0.162
4.928867,-0.0677,-0.0142,-0.0343,0.077
4.934569,-0.0969,0.0223,-0.0806,0.128
4.939647,0.0213,-0.0104,-0.0100,0.026
4.944930,0.0987,0.0069,0.0225,0.101
4.948385,0.0478,-0.0331,0.0410,0.071
4.953396,0.0835,-0.1014,0.0811,0.154
4.958700,0.0572,0.0422,0.0026,0.071
4.963389,0.0173,0.0540,0.0560,0.080
4.967655,0.1042,-0.0556,0.2305,0.259
4.974601,-0.0281,0.0565,0.1758,0.187
4.978009,-0.0026,-0.0460,0.2143,0.219
4.982405,-0.0409,-0.1050,0.1124,0.159
4.987003,0.0185,-0.0733,0.0757,0.107
4.993289,-0.0246,-0.0965,0.0672,0.120
4.997104,-0.0389,0.0324,0.0659,0.083
5.001699,-0.0673,0.0534,0.1784,0.198
5.007390,-0.0743,0.0172,0.0088,0.077
5.012386,-0.0507,-0.0495,-0.1841,0.197
5.018297,-0.0559,-0.0253,-0.4209,0.425
5.021100,0.0351,0.1478,-0.2706,0.310
5.025534,0.2257,-0.0794,0.1339,0.274
5.030967,-0.0160,0.1513,0.0429,0.158
5.035641,-0.2204,-0.3582,0.1567,0.449
5.040751,-0.0520,-0.4576,0.3226,0.562
5.046000,0.0627,-0.1525,0.2762,0.322
5.051097,-0.0501,-0.0112,0.1067,0.118
5.054852,-0.2085,0.0272,-0.0221,0.211
5.060093,-0.2071,0.2767,-0.1999,0.399
5.064712,-0.0869,0.3390,-0.1215,0.370
5.069546,0.0689,0.0159,0.0255,0.075
5.074411,0.1318,-0.1409,0.0697,0.205
5.079415,0.1599,-0.1021,0.1550,0.245
5.084571,0.1554,-0.1184,0.1926,0.274
5.089440,0.0559,-0.1012,0.1852,0.218
5.093516,-0.0167,-0.0343,0.1975,0.201
5.098114,-0.0386,-0.0084,0.2149,0.219
5.103100,0.0140,-0.0493,0.1830,0.190
5.109351,0.0812,-0.0306,0.1402,0.165
5.112720,0.1368,0.1230,0.0135,0.184
5.117783,0.0500,0.0568,-0.2377,0.249
5.123293,0.0900,-0.1229,0.0495,0.160
5.127287,0.0587,-0.1420,0.4856,0.509
5.132775,0.0258,-0.1136,0.1864,0.220
5.137185,0.0291,-0.0855,0.1421,0.168
5.142115,0.0349,0.0848,-0.0986,0.135
5.147250,0.0333,0.0305,-0.0055,0.046
5.151662,-0.0349,-0.1135,0.3770,0.395
5.157103,-0.0195,-0.0306,0.2890,0.291
5.161621,-0.1284,-0.0338,-0.0077,0.133
5.166575,-0.1427,0.0915,-0.2597,0.310
5.170927,-0.0359,0.2752,-0.2817,0.395
5.176656,-0.1461,0.0561,-0.0992,0.185
5.181156,0.0130,-0.2418,0.1935,0.310
5.185465,-0.0998,-0.2834,0.3029,0.427
5.190790,-0.0748,-0.0180,-0.0254,0.081
5.195824,-0.0392,0.2026,-0.0737,0.219
5.200105,-0.1521,0.2057,-0.1668,0.305
5.204818,-0.0913,0.1138,-0.2928,0.327
5.210673,-0.0483,-0.0126,0.1978,0.204
5.214956,-0.0870,-0.3776,0.5298,0.656
5.219034,-0.2493,-0.2741,0.1752,0.410
5.224442,-0.1211,0.0257,0.0368,0.129
5.229564,-0.0177,0.2304,-0.1272,0.264
5.233583,0.0511,0.3693,-0.4280,0.568
5.239287,0.0238,0.3364,-0.3134,0.460
5.243430,-0.0923,0.1734,-0.1433,0.243
5.248032,-0.1919,0.1355,-0.1082,0.259
5.253265,-0.1920,0.1504,-0.0548,0.250
5.258174,-0.1284,0.1273,0.0336,0.184
5.263708,-0.0817,0.0545,0.0427,0.107
