time,gFx,gFy,gFz,TgF
18.624909628,-0.2243,-0.2673,-0.1915,0.398
18.627149159,-0.2331,-0.2582,-0.2028,0.403
18.630375774,-0.2411,-0.2511,-0.2089,0.406
18.631969472,-0.2504,-0.2436,-0.2038,0.404
18.634663951,-0.2587,-0.2350,-0.1962,0.401
18.636686816,-0.2643,-0.2294,-0.1786,0.393
18.63911593,-0.2697,-0.2238,-0.1629,0.386
18.642313378,-0.2656,-0.2182,-0.1571,0.378
18.645355253,-0.2577,-0.2123,-0.1617,0.371
18.647446087,-0.2560,-0.2074,-0.1642,0.368
18.649621607,-0.2565,-0.2006,-0.1634,0.364
18.652360045,-0.2572,-0.1949,-0.1654,0.363
18.654689837,-0.2585,-0.1888,-0.1625,0.359
18.657067441,-0.2570,-0.1820,-0.1642,0.355
18.659200357,-0.2558,-0.1761,-0.1774,0.358
18.662436868,-0.2521,-0.1669,-0.1932,0.359
18.664315097,-0.2480,-0.1578,-0.2096,0.361
18.666117284,-0.2404,-0.1485,-0.2311,0.365
18.669011034,-0.2333,-0.1390,-0.2565,0.374
18.671863795,-0.2284,-0.1295,-0.2680,0.375
18.673568014,-0.2277,-0.1226,-0.2787,0.380
18.676181607,-0.2279,-0.1175,-0.2956,0.391
18.678293274,-0.2230,-0.1085,-0.3090,0.396
18.68070567,-0.2101,-0.0948,-0.3213,0.395
18.683255305,-0.1947,-0.0818,-0.3430,0.403
18.685590566,-0.1861,-0.0701,-0.3608,0.412
18.688513118,-0.1781,-0.0620,-0.3738,0.419
18.690332441,-0.1705,-0.0528,-0.3953,0.434
18.692954212,-0.1649,-0.0452,-0.4158,0.450
18.695965566,-0.1647,-0.0391,-0.4458,0.477
18.697788795,-0.1673,-0.0310,-0.4722,0.502
18.700012024,-0.1749,-0.0244,-0.4996,0.530
18.703259993,-0.1825,-0.0183,-0.5379,0.568
18.705922076,-0.1927,-0.0098,-0.5834,0.614
18.707889993,-0.1986,-0.0042,-0.6325,0.663
18.709894368,-0.2111,0.0029,-0.6874,0.719
18.71277468,-0.2287,0.0095,-0.7268,0.762
18.714866712,-0.2570,0.0107,-0.7507,0.794
18.717313951,-0.2819,0.0056,-0.7717,0.822
18.719732232,-0.3137,-0.0068,-0.7869,0.847
18.722366868,-0.3525,-0.0273,-0.7888,0.864
18.726001034,-0.4036,-0.0562,-0.7761,0.877
18.727205045,-0.4698,-0.1031,-0.7666,0.905
18.729255826,-0.5470,-0.1642,-0.7441,0.938
18.73202718,-0.6281,-0.2357,-0.7231,0.986
18.734032337,-0.7209,-0.3127,-0.7041,1.055
18.736367545,-0.8299,-0.3989,-0.6733,1.141
18.738719316,-0.9430,-0.4942,-0.6464,1.246
18.741780357,-1.0744,-0.5961,-0.6078,1.371
18.743837597,-1.2107,-0.7028,-0.5809,1.516
18.746142389,-1.3419,-0.8089,-0.5809,1.671
18.748544212,-1.4790,-0.9178,-0.5961,1.840
18.75149593,-1.6128,-1.0287,-0.6188,2.011
18.753857753,-1.7347,-1.1306,-0.6523,2.171
18.755707597,-1.8505,-1.2261,-0.6889,2.324
18.758788639,-1.9522,-1.3146,-0.7405,2.467
18.760484732,-2.0623,-1.4013,-0.7764,2.611
18.762999055,-2.1581,-1.4729,-0.8189,2.738
18.766639628,-2.2353,-1.5286,-0.8538,2.839
18.767859837,-2.2944,-1.5623,-0.8902,2.915
18.770814212,-2.3389,-1.5740,-0.9339,2.970
18.772593951,-2.3587,-1.5581,-0.9725,2.989
18.775828691,-2.3548,-1.5166,-1.0082,2.977
18.777391816,-2.3157,-1.4428,-1.0141,2.911
18.780411712,-2.2592,-1.3466,-1.0593,2.835
18.782820618,-2.2165,-1.2374,-1.0940,2.764
18.784843326,-2.1730,-1.1140,-1.1326,2.692
18.78744968,-2.1136,-0.9628,-1.1773,2.604
18.789607649,-2.0159,-0.7849,-1.2249,2.486
18.792048482,-1.8515,-0.5966,-1.2569,2.316
18.795129055,-1.6622,-0.4277,-1.2713,2.136
18.79717692,-1.4848,-0.2827,-1.2789,1.980
18.799286086,-1.3346,-0.1590,-1.2845,1.859
18.804031451,-1.2112,-0.0562,-1.2852,1.767
18.805482389,-1.1032,0.0320,-1.2806,1.691
18.806451034,-1.0099,0.1060,-1.2567,1.616
18.808876659,-0.9293,0.1588,-1.2137,1.537
18.812710357,-0.8580,0.1962,-1.1555,1.453
18.813956764,-0.7996,0.2138,-1.0842,1.364
18.816372336,-0.7585,0.2064,-1.0018,1.273
18.818743274,-0.7373,0.1786,-0.8980,1.176
18.821117597,-0.7317,0.1348,-0.7707,1.071
18.824010253,-0.7329,0.0762,-0.6242,0.966
18.825835149,-0.7378,0.0078,-0.4585,0.869
18.829824316,-0.7478,-0.0708,-0.2809,0.802
18.830497857,-0.7593,-0.1576,-0.0838,0.780
18.833171086,-0.7813,-0.2553,0.1292,0.832
18.835386295,-0.8074,-0.3611,0.3537,0.953
18.838189784,-0.8394,-0.4798,0.5638,1.119
18.840290618,-0.8736,-0.6061,0.7378,1.294
18.842840045,-0.9049,-0.7422,0.8509,1.447
18.845117024,-0.9317,-0.8817,0.9068,1.571
18.847556711,-0.9427,-1.0014,0.9183,1.654
18.850247701,-0.9212,-1.0766,0.9078,1.683
18.852395045,-0.8841,-1.1218,0.8414,1.658
18.855193743,-0.8538,-1.1575,0.7739,1.633
18.857545149,-0.8123,-1.1809,0.6672,1.581
18.859551139,-0.7842,-1.2173,0.5485,1.548
18.862552545,-0.7727,-1.2654,0.4331,1.545
18.865159993,-0.7796,-1.3116,0.3305,1.561
18.867361711,-0.7962,-1.3637,0.2445,1.598
