time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
58.758003,-9.0154,-2.9787,2.8108,9.902
58.762352,-7.0900,-4.5074,6.1989,10.441
58.767964,-4.0061,-5.2256,7.3475,9.866
58.771891,-0.7922,-5.2390,7.5100,9.191
58.777211,2.0157,-5.0933,7.5745,9.348
58.782057,4.0068,-4.9037,6.6630,9.192
58.787292,5.2885,-4.5674,4.8796,8.523
58.791690,5.6882,-4.0848,2.9638,7.604
58.796554,5.0982,-3.6285,1.5341,6.443
58.801412,3.7747,-3.1915,0.9965,5.043
58.806168,2.5802,-2.4609,1.1843,3.757
58.810511,1.5656,-1.5710,1.8176,2.868
58.816141,0.7265,-0.6350,2.5810,2.755
58.820531,-0.0092,0.1724,3.0839,3.089
58.826578,-0.6898,0.8748,3.3176,3.500
58.830291,-1.2519,1.4867,3.3082,3.837
58.835244,-1.6830,2.1035,3.0256,4.051
58.840233,-2.0312,2.6679,2.6129,4.251
58.845185,-2.3329,3.0870,2.0768,4.391
58.849953,-2.6486,3.4639,1.5011,4.612
58.854047,-2.8447,3.6888,0.9925,4.763
58.859294,-3.0429,3.7048,0.5686,4.828
58.864721,-3.2527,3.3183,0.3029,4.657
58.869861,-3.3688,2.6448,0.4025,4.302
58.873740,-3.1128,1.7418,0.4615,3.597
58.878284,-2.6224,0.8800,0.2892,2.781
58.883215,-2.0974,0.1621,0.1898,2.112
58.888520,-1.4911,-0.4028,0.1878,1.556
58.893691,-0.8761,-0.7790,0.2124,1.191
58.898102,-0.2991,-1.0670,0.1896,1.124
58.902834,0.2321,-1.1114,0.1297,1.143
58.908070,0.6813,-0.9626,0.0507,1.180
58.912669,1.1060,-0.7903,-0.2012,1.374
58.917015,1.4613,-0.3961,-0.3354,1.551
58.922755,1.6667,-0.0075,-0.3131,1.696
58.926644,1.7001,0.3206,-0.3041,1.757
58.931368,1.5559,0.6499,-0.2462,1.704
58.937576,1.3432,0.8608,-0.2662,1.617
58.941709,1.1557,0.9725,-0.4047,1.564
58.945939,1.0558,1.0042,-0.7090,1.620
58.951116,0.8420,0.8894,-1.2161,1.726
58.956303,0.6884,0.6549,-2.0132,2.226
58.960846,0.5178,0.3871,-2.5450,2.626
58.965427,0.3158,0.0503,-2.7304,2.749
58.970157,0.1649,-0.3482,-2.6735,2.701
58.975962,0.1903,-0.6217,-2.5841,2.665
58.979956,0.3398,-0.7465,-2.4897,2.621
58.985547,0.5596,-0.7322,-2.4562,2.623
58.989925,0.8066,-0.6367,-2.4266,2.635
58.994737,1.0102,-0.4291,-2.1646,2.427
58.999909,1.3687,-0.3226,-1.8503,2.324
59.004732,1.8276,-0.1645,-1.2720,2.233
59.009847,2.2795,-0.1629,-0.5567,2.352
59.013888,2.6742,-0.3223,-0.4139,2.725
59.018638,3.0096,-0.4770,-0.7335,3.134
59.024290,3.0977,-0.6628,-1.4084,3.467
59.028351,2.9826,-0.8438,-1.8280,3.598
59.033274,2.6867,-0.9962,-1.8468,3.409
59.038260,2.3127,-1.1512,-1.7596,3.126
59.053072,1.8834,-1.2533,-1.9584,2.992
59.054104,1.4456,-1.2090,-2.5002,3.131
59.055065,0.9537,-1.0662,-3.2407,3.542
59.057010,0.3626,-0.8798,-4.0859,4.195
59.061696,-0.2481,-0.6284,-4.6554,4.704
59.067381,-0.8202,-0.4102,-5.0233,5.106
59.072337,-1.3666,-0.1918,-5.0723,5.257
59.076156,-1.8835,-0.1265,-4.7234,5.087
59.082017,-2.2545,-0.1497,-4.3308,4.885
59.087154,-2.4413,-0.4027,-3.8803,4.602
59.091006,-2.2128,-0.7824,-3.6098,4.306
59.097057,-1.7399,-1.3319,-3.3379,3.993
59.101519,-1.1811,-1.9672,-3.0481,3.815
59.106349,-0.4915,-2.5230,-2.5654,3.632
59.110887,0.2156,-2.9678,-2.3293,3.779
59.115106,0.7904,-3.1990,-2.4802,4.124
59.120130,1.2286,-3.1875,-2.4888,4.227
59.125864,1.8845,-3.0049,-2.6717,4.441
59.130043,2.2730,-2.7207,-2.9100,4.587
59.134809,2.4559,-2.5046,-3.1734,4.730
59.140200,2.3673,-2.4239,-3.4886,4.863
59.144057,2.2456,-2.3712,-3.4345,4.739
59.149690,2.1519,-2.3134,-3.1144,4.436
59.154397,2.2701,-2.3682,-2.6769,4.234
59.159104,2.4669,-2.4034,-2.0758,4.021
59.163620,3.0895,-2.5976,-2.0674,4.535
59.169348,3.5549,-2.7017,-2.1105,4.939
59.174464,3.7205,-3.0127,-2.4902,5.396
59.178526,3.5390,-3.1308,-2.4237,5.310
59.183090,3.5409,-3.3024,-2.9354,5.662
59.188612,3.4322,-3.2143,-3.3044,5.747
59.192618,3.1906,-3.2613,-3.5588,5.786
59.198333,2.7746,-3.5917,-3.6882,5.848
59.203007,2.2598,-4.3340,-3.6556,6.104
59.207442,1.7208,-5.3972,-3.6311,6.729
59.212559,1.1930,-6.1448,-3.5002,7.172
59.218311,1.0693,-6.5569,-3.9741,7.741
59.221626,1.4873,-6.2029,-4.9588,8.079
59.226538,1.8307,-5.6285,-5.7012,8.218
59.231442,2.0518,-5.2884,-6.3213,8.493
59.236349,2.2515,-5.1034,-6.4366,8.517
59.242200,2.7261,-4.9677,-6.2260,8.419
59.246771,3.4523,-4.9315,-5.9029,8.431
59.250624,4.2631,-4.8607,-5.2559,8.332
59.256227,4.9251,-4.6769,-4.3134,8.046
59.260914,5.3112,-4.5504,-3.5309,7.835
59.265464,5.3262,-4.2042,-2.7392,7.318
59.270433,4.9358,-3.7418,-2.1413,6.554
59.275110,4.0801,-3.1807,-1.9633,5.533
59.280536,3.0065,-2.6572,-2.2939,4.622
59.284559,1.8041,-1.9871,-3.1452,4.135
59.290087,0.4328,-1.3526,-4.2714,4.501
59.294444,-1.0928,-0.9860,-5.4882,5.682
59.299885,-2.6556,-0.9046,-6.5126,7.091
59.304197,-4.0321,-1.0425,-6.7081,7.896
59.310129,-5.3060,-1.3217,-5.3890,7.677
59.314187,-6.0926,-1.6209,-3.1239,7.036
59.319139,-6.5655,-1.8084,-0.4988,6.828
59.323377,-6.8029,-2.0491,1.7279,7.312
59.329402,-6.8155,-2.4379,3.2091,7.918
59.332979,-6.8525,-2.8139,4.3362,8.584
59.337797,-6.8419,-3.1863,4.7983,8.944
59.342695,-6.5766,-3.4848,4.3870,8.639
59.348322,-6.0978,-3.4989,3.5863,7.892
59.351973,-5.5392,-3.3364,2.8031,7.048
59.357243,-4.9189,-3.0528,2.3439,6.246
59.361801,-4.2883,-2.6868,2.2556,5.540
59.367048,-3.6992,-2.3250,2.3198,4.947
59.371791,-3.1009,-1.9959,2.3708,4.384
59.376371,-2.4815,-1.7832,2.2580,3.800
59.381565,-1.9199,-1.6366,1.8222,3.112
59.387803,-1.3447,-1.5486,1.2586,2.406
59.390787,-0.6895,-1.4999,0.5706,1.747
59.395995,-0.1669,-1.4214,0.1127,1.436
59.400831,0.2277,-1.4350,-0.2085,1.468
59.405494,0.5761,-1.5598,-0.0374,1.663
59.410512,0.6549,-1.7696,0.6203,1.986
59.415144,0.5828,-2.2200,1.5700,2.781
59.420118,0.4510,-2.5855,2.4099,3.563
59.424694,0.3845,-2.8446,2.9294,4.101
59.430024,0.2022,-3.0335,3.1315,4.365
59.434550,0.1315,-3.1068,2.9425,4.281
59.439739,0.1031,-2.9500,2.5304,3.888
59.444146,0.0758,-2.6877,2.1493,3.442
59.449035,0.1453,-2.3581,1.9760,3.080
59.453901,0.1226,-1.9473,2.0441,2.826
59.458484,0.1155,-1.5821,2.2841,2.781
59.463351,0.1257,-1.1547,2.6121,2.859
59.468440,0.1817,-0.7132,2.9993,3.088
59.473199,0.2112,-0.2624,3.1901,3.208
59.478000,0.2046,0.1617,3.2753,3.286
59.482660,0.1498,0.5689,3.3765,3.427
59.489107,0.0136,0.9114,3.5047,3.621
59.492782,-0.1862,1.1462,3.6112,3.793
59.497471,-0.4298,1.3454,3.7174,3.977
59.502633,-0.6900,1.5446,3.8922,4.244
59.507577,-0.8884,1.7656,4.0447,4.502
59.511969,-1.0176,2.0204,4.3037,4.862
59.516935,-1.0738,2.2204,4.5564,5.181
59.521425,-1.1456,2.3446,4.8861,5.539
59.527364,-1.1853,2.4529,5.1702,5.844
59.532157,-1.1002,2.5049,5.3680,6.025
59.543320,-0.9867,2.4746,5.4646,6.079
59.544337,-0.8283,2.4462,5.5744,6.144
59.546209,-0.6116,2.3150,5.6772,6.161
59.550304,-0.3408,2.1846,5.6983,6.112
59.555047,0.0670,2.2062,5.7686,6.176
59.560043,0.3346,2.1005,5.7313,6.113
59.564315,0.6213,1.9686,5.7369,6.097
59.570525,0.8165,1.9519,5.8306,6.203
59.575416,0.9798,1.9143,5.9861,6.361
59.580976,1.0682,1.9040,6.1432,6.520
59.583740,1.0372,1.8802,6.3117,6.667
59.589931,0.8251,1.8930,6.4659,6.788
59.594590,0.3880,2.0376,6.5177,6.840
59.599237,0.5281,2.3808,6.2429,6.702
59.604739,0.7741,2.6204,5.9944,6.588
59.609116,0.6453,2.8208,5.9762,6.640
59.613661,0.4413,3.0584,5.9566,6.710
59.617713,0.3171,3.3977,5.9404,6.851
59.622411,0.3347,3.7860,5.7865,6.923
59.627785,0.3662,4.1592,5.7120,7.075
59.632275,0.3678,4.5943,5.6994,7.330
59.636896,0.3487,4.9957,5.6001,7.513
59.642033,0.3587,5.3853,5.4521,7.672
59.647789,0.3354,5.7537,5.2789,7.816
59.652769,0.3265,6.0939,5.0324,7.910
59.656382,0.3083,6.3701,4.8417,8.007
59.661241,0.2164,6.6229,4.6441,8.092
59.665952,0.1494,6.7900,4.2247,7.998
59.672036,0.0122,6.9000,3.7824,7.869
59.676105,-0.0253,6.9166,3.2171,7.628
59.680337,0.0721,6.7538,2.6583,7.259
59.686082,0.1432,6.3950,2.1972,6.763
59.691295,0.1688,5.6963,1.7273,5.955
59.696610,0.0918,4.7578,1.0921,4.882
59.700058,0.0604,3.7106,0.1168,3.713
59.704811,0.1320,2.6236,-1.0076,2.813
59.709317,0.2566,1.4700,-2.2037,2.661
59.714824,0.2463,0.1898,-3.4010,3.415
59.719755,0.0654,-1.2053,-4.6221,4.777
59.723820,-0.1465,-2.7134,-6.0948,6.673
59.728923,-0.5173,-4.2514,-7.8043,8.902
59.734019,-0.7139,-5.8056,-9.6645,11.297
59.738464,-1.1169,-7.5034,-11.0472,13.401
59.743311,-1.6134,-9.1679,-12.1777,15.328
59.748194,-1.9005,-10.4163,-12.7537,16.576
59.753170,-1.7753,-11.0284,-12.9192,17.079
59.757980,-1.1101,-10.5469,-12.4457,16.351
59.763590,-0.5991,-8.9530,-10.8820,14.104
59.767847,-1.0930,-6.9866,-8.6876,11.202
59.772246,-1.4475,-4.7984,-7.0979,8.689
59.777347,-1.4956,-2.5681,-6.0788,6.766
59.781917,-1.2883,-0.4488,-5.3547,5.526
59.787421,-1.0336,1.4665,-4.7122,5.042
59.792062,-0.6724,3.1752,-4.1599,5.276
59.796858,-0.3623,4.6613,-2.7555,5.427
59.801991,-0.4233,5.6107,-0.1813,5.630
59.807027,-0.9630,5.3309,2.7387,6.070
59.811799,-1.3225,4.1562,5.3818,6.927
59.816183,-1.3698,2.5478,7.5830,8.116
59.821752,-1.8752,0.3693,9.7655,9.951
59.826516,-2.4237,-2.0668,11.7234,12.148
59.830698,-2.5620,-4.0858,12.9736,13.841
59.836758,-1.6544,-5.0501,11.3596,12.541
59.840971,-0.3842,-5.2572,7.5202,9.184
59.850090,0.0089,-5.4172,3.4093,6.401
59.851369,-0.1087,-6.0637,-0.3016,6.072
59.855608,-0.3151,-7.0384,-3.5926,7.909
59.860121,-0.7864,-8.2863,-6.4949,10.558
59.865016,-1.8471,-9.4277,-9.2050,13.305
59.870877,-3.3855,-9.3151,-11.7123,15.343
59.875094,-3.8945,-7.2979,-12.8592,15.290
59.879884,-3.1031,-4.6423,-10.3921,11.797
59.883913,-1.2290,-1.9660,-3.7001,4.366
59.889334,0.9291,0.5817,4.7220,4.848
59.894106,2.6920,3.0387,12.0514,12.717
59.898330,4.0331,5.1490,16.9928,18.208
59.903267,4.9616,6.8272,20.1444,21.841
59.909882,5.0612,7.9527,21.1915,23.194
59.914159,4.5762,8.2539,18.5909,20.849
59.917856,3.6503,8.1898,13.4841,16.193
59.923373,2.4105,8.0031,8.6195,12.006
59.927929,0.8587,7.6837,4.5877,8.990
59.932603,-1.0516,6.9591,1.1685,7.134
59.938266,-3.6906,5.4111,-1.6301,6.750
59.941905,-6.8573,2.9765,-4.0913,8.522
59.946833,-9.3723,0.3364,-5.1984,10.723
59.952202,-10.2196,-2.1089,-4.3334,11.299
59.956487,-9.6759,-3.8397,-2.5576,10.720
59.961578,-8.4123,-4.9087,-0.6881,9.764
59.966182,-6.5108,-5.3060,1.1130,8.472
59.970864,-3.9661,-4.9187,2.4669,6.783
59.975555,-1.2195,-3.8920,3.5939,5.436
59.982116,1.2138,-2.5650,4.4002,5.236
59.986567,2.9831,-1.2170,4.9624,5.917
59.990056,4.0426,-0.1058,5.3487,6.705
59.995658,4.3609,0.7659,5.3383,6.936
60.000529,3.7884,1.0122,4.4385,5.923
60.005384,2.5666,0.7164,3.1756,4.146
60.010284,1.3525,0.4928,2.0385,2.495
60.015486,0.2696,0.2519,1.2433,1.297
60.020011,-0.5530,0.1633,0.7416,0.939
60.025078,-0.9999,0.2481,0.4064,1.107
60.029237,-1.1090,0.4198,0.2839,1.219
60.033875,-0.9556,0.6092,0.3405,1.183
60.039819,-0.6170,0.8211,0.5884,1.184
60.044002,-0.1637,0.9529,0.8963,1.318
60.048274,0.3226,0.9952,1.1542,1.558
60.053216,0.7075,0.8956,1.3459,1.765
60.057971,0.9720,0.6471,1.4291,1.846
60.063131,1.0977,0.2954,1.3404,1.758
60.068191,1.1108,-0.1257,1.1240,1.585
60.072718,1.2125,-0.5012,0.7426,1.508
60.077275,1.2873,-0.7498,0.3285,1.526
60.082933,1.3637,-0.8977,-0.1046,1.636
60.086910,1.4794,-0.8853,-0.3783,1.765
60.091819,1.5072,-0.7320,-0.5682,1.769
60.097013,1.4492,-0.5479,-0.6398,1.676
60.102124,1.3771,-0.2973,-0.7377,1.590
60.106680,1.1492,-0.0568,-0.9155,1.470
60.111571,0.8420,0.2644,-1.2311,1.515
60.115980,0.4670,0.4439,-1.4960,1.629
60.121434,0.0410,0.6514,-1.5982,1.726
60.126105,-0.3066,0.8773,-1.6003,1.851
60.130753,-0.6115,1.0092,-1.6169,2.002
60.135980,-0.9038,1.2000,-1.4399,2.081
60.141313,-1.0896,1.3610,-1.1575,2.093
60.145708,-1.2681,1.4444,-0.9798,2.157
60.150283,-1.4096,1.5217,-0.6911,2.186
60.155286,-1.4296,1.4853,-0.4683,2.114
60.160904,-1.3923,1.3782,-0.3850,1.997
60.164420,-1.1427,1.1983,-0.4885,1.726
60.169865,-0.7680,0.9627,-0.7610,1.448
60.174649,-0.1927,0.6812,-1.1177,1.323
60.180722,0.3815,0.3709,-1.3741,1.474
60.184280,0.9846,0.1683,-1.3578,1.686
60.189300,1.5936,0.0139,-1.2798,2.044
60.193471,2.1504,-0.0589,-1.1289,2.429
60.198481,2.6014,-0.0766,-0.9517,2.771
60.203009,3.0106,-0.0464,-0.8734,3.135
60.208011,3.2160,0.0194,-0.7987,3.314
60.212788,3.1184,0.1113,-0.8057,3.223
60.217764,2.9498,0.0549,-1.1327,3.160
60.223862,2.7342,-0.0156,-1.6666,3.202
60.227702,2.4409,-0.0237,-1.9527,3.126
60.232739,2.0271,-0.0676,-1.9439,2.809
60.237562,1.6348,-0.0544,-1.7608,2.403
60.243525,1.2192,-0.0320,-1.4512,1.896
60.247298,0.8572,-0.0531,-1.3502,1.600
60.251864,0.4822,-0.0365,-1.2897,1.377
60.257192,0.1398,-0.0920,-1.4484,1.458
60.260936,-0.1989,-0.2049,-1.7827,1.805
60.266039,-0.5746,-0.3967,-2.1818,2.291
60.270935,-0.9487,-0.5833,-2.6095,2.837
60.276010,-1.3552,-0.7265,-3.0152,3.385
60.280407,-1.6242,-0.7231,-3.3819,3.821
60.286223,-1.6472,-0.6353,-3.6834,4.085
60.290289,-1.5964,-0.5517,-3.9795,4.323
60.296208,-1.5976,-0.4342,-3.8832,4.221
60.300573,-1.6189,-0.5391,-3.7272,4.099
60.305663,-1.5857,-0.8494,-3.5577,3.987
60.309394,-1.4281,-1.2505,-3.2241,3.741
60.314297,-1.0956,-1.7041,-2.7582,3.422
60.319433,-0.7914,-2.0788,-2.1958,3.126
60.324439,-0.2326,-2.5533,-1.7945,3.129
60.329113,0.4734,-2.9570,-1.8000,3.494
60.333791,1.1336,-3.1581,-2.0468,3.930
60.339086,1.6635,-3.1494,-2.2095,4.191
60.343398,2.0899,-2.9124,-2.0525,4.131
60.348311,2.3278,-2.6512,-1.5504,3.854
60.354079,2.3427,-2.5240,-0.9313,3.567
60.358477,2.2192,-2.7436,-0.8170,3.622
60.362787,1.8758,-2.9983,-1.2868,3.764
60.367673,1.6982,-3.5813,-2.5742,4.726
60.373363,1.6588,-3.7652,-3.2963,5.272
60.377092,1.6743,-3.6655,-3.3348,5.231
60.381952,1.7215,-3.4885,-2.7481,4.763
60.387961,1.8402,-3.2467,-2.1683,4.316
60.392555,1.6769,-3.2414,-2.0968,4.209
60.396633,1.6063,-3.4024,-2.9652,4.791
60.401336,1.3676,-3.4640,-3.8491,5.356
60.406495,1.0955,-3.4695,-4.2895,5.625
60.411886,0.9580,-3.2593,-4.0820,5.311
60.416130,1.0298,-2.9558,-3.4284,4.642
60.420839,1.1491,-2.9061,-2.7735,4.178
60.425636,1.1780,-3.5091,-2.8171,4.652
60.431691,1.0328,-4.5214,-3.5144,5.819
60.436076,1.0792,-5.7003,-4.8432,7.557
60.449661,1.1909,-6.2129,-5.4806,8.370
60.451112,1.4456,-6.0286,-5.6021,8.356
60.452047,1.8795,-5.4376,-5.6187,8.042
60.454411,2.4007,-4.9114,-5.6916,7.892
60.459527,2.9523,-4.5189,-5.7399,7.879
60.464978,3.5920,-4.2861,-5.6071,7.919
60.470115,4.2021,-4.1891,-5.2865,7.947
60.474055,4.7644,-4.1033,-4.6881,7.843
60.479352,5.1164,-3.9051,-3.8784,7.515
60.483662,5.1178,-3.7507,-3.1767,7.096
60.489012,4.7678,-3.5377,-2.8573,6.589
60.493831,4.0609,-3.3022,-2.9664,6.016
60.498471,3.2231,-3.0227,-3.4249,5.591
60.503417,2.3408,-2.6728,-4.0678,5.401
60.507476,1.4456,-2.2601,-4.8745,5.564
60.513140,0.4937,-1.8663,-5.4436,5.776
60.517751,-0.4340,-1.3991,-5.4239,5.618
60.522078,-1.4289,-0.9697,-4.4854,4.806
60.527418,-2.1645,-0.7126,-3.0716,3.825
60.531942,-2.8183,-0.6593,-1.5580,3.287
60.538003,-3.6079,-0.8287,-0.0292,3.702
60.542258,-4.1864,-1.1632,1.2575,4.523
60.547413,-4.7732,-1.6456,2.2232,5.517
60.551983,-5.2414,-2.2060,2.7807,6.330
60.556368,-5.5258,-2.8895,2.9230,6.887
60.561727,-5.6577,-3.4494,2.9199,7.241
60.566361,-5.6488,-3.8401,2.9002,7.421
60.570477,-5.5404,-4.0379,2.9367,7.458
60.576092,-5.1659,-4.0141,2.9556,7.179
60.580108,-4.5311,-3.7161,3.0397,6.602
60.586226,-3.7879,-3.3545,3.1257,5.947
60.590413,-2.9801,-2.9149,3.1595,5.231
60.594617,-2.1849,-2.4498,3.0424,4.476
60.599714,-1.4714,-2.0380,2.7835,3.751
60.605254,-0.8816,-1.7347,2.2094,2.944
60.609489,-0.3972,-1.5448,1.3438,2.086
60.614376,-0.0404,-1.2988,0.3045,1.335
60.620146,0.1707,-1.1547,-0.5477,1.289
60.623661,0.3468,-1.0075,-1.0303,1.482
60.629276,0.5537,-1.0535,-1.2675,1.739
60.634365,0.6825,-1.2209,-0.8742,1.649
60.637911,0.5744,-1.3999,-0.0116,1.513
60.643732,0.4982,-1.6766,1.4462,2.270
60.648305,0.4395,-1.8668,2.6966,3.309
60.653071,0.4187,-1.9175,3.4709,3.987
60.657784,0.5841,-1.8193,3.6752,4.142
60.663141,0.6051,-1.7396,3.4893,3.946
60.667425,0.6635,-1.5563,3.0638,3.500
60.672113,0.6802,-1.3627,2.7147,3.113
60.677567,0.6525,-1.1373,2.5904,2.903
60.681523,0.7515,-0.9542,2.5477,2.822
60.687428,0.7027,-0.6460,2.6847,2.849
60.692188,0.6664,-0.5143,2.8104,2.934
60.696025,0.6526,-0.3534,2.9083,3.001
60.700991,0.5968,-0.1659,2.8885,2.954
60.706700,0.5612,-0.0093,2.9017,2.956
60.711505,0.4691,0.1572,2.9738,3.015
60.715760,0.3701,0.2763,3.0871,3.121
60.720519,0.3173,0.4534,3.1549,3.203
60.725052,0.1981,0.5762,3.2123,3.270
60.730980,0.0818,0.6784,3.2830,3.353
60.735365,-0.0944,0.8199,3.4574,3.555
60.740208,-0.2995,0.9963,3.6537,3.799
60.744823,-0.4864,1.1621,3.8856,4.085
60.750130,-0.7034,1.3776,4.1742,4.452
60.754210,-0.8481,1.5017,4.4236,4.748
60.761132,-1.0090,1.7119,4.7507,5.150
60.763890,-1.1008,1.8742,4.9160,5.375
60.769676,-1.1474,2.0535,5.1299,5.644
60.773872,-1.1128,2.2500,5.2679,5.835
60.779156,-1.0258,2.4375,5.3585,5.976
60.783645,-0.9204,2.6474,5.4491,6.128
60.788962,-0.8450,2.9161,5.6421,6.407
60.792877,-0.7544,3.2033,5.7787,6.650
60.797579,-0.7876,3.5069,6.0090,7.002
60.802465,-0.7388,3.8058,6.1534,7.273
60.807817,-0.7299,4.0569,6.1619,7.413
60.813168,-0.8059,4.3031,6.2432,7.625
60.817886,-0.8013,4.5490,6.1299,7.675
60.821997,-0.8422,4.7391,5.9546,7.657
60.827678,-0.8900,4.8733,5.8018,7.629
60.831598,-0.9639,4.9634,5.7006,7.620
60.837938,-0.9974,5.1099,5.6915,7.714
60.841674,-0.9047,5.1960,5.6114,7.701
60.846029,-0.8106,5.2647,5.6039,7.732
60.851292,-0.7800,5.3092,5.5801,7.742
60.856209,-0.7034,5.3272,5.5209,7.704
60.860988,-0.6575,5.4001,5.4692,7.714
60.865377,-0.6443,5.4274,5.3197,7.627
60.870545,-0.6428,5.4596,5.1128,7.507
60.875861,-0.6011,5.5423,5.0969,7.554
60.880856,-0.6172,5.6517,5.1160,7.648
60.885032,-0.7698,5.7663,4.9666,7.649
60.889816,-0.8290,5.8786,4.7396,7.597
60.894900,-0.8668,5.8860,4.4421,7.425
60.899831,-0.9781,5.8457,4.2533,7.295
60.904084,-1.1788,5.7696,3.9385,7.084
60.909670,-1.3247,5.6361,3.4902,6.760
60.914308,-1.3960,5.4546,3.0208,6.390
60.919014,-1.4683,5.1866,2.4271,5.912
60.923600,-1.5402,4.7239,1.7029,5.252
60.929130,-1.7167,4.0136,0.6679,4.416
60.933368,-2.0513,3.1263,-0.4099,3.762
60.937826,-2.6497,2.0161,-1.9588,3.863
60.943131,-2.9215,0.8429,-3.8526,4.908
60.947950,-2.5952,-0.3690,-5.3075,5.919
60.953775,-1.4642,-1.7607,-6.4866,6.879
60.958033,-0.3487,-3.5904,-7.4612,8.287
60.962395,0.6855,-5.7718,-8.7514,10.506
60.967088,1.5063,-8.3361,-10.6479,13.606
60.972581,2.3734,-10.8886,-12.8828,17.034
60.976905,2.7858,-13.3292,-14.7987,20.110
60.981407,2.5776,-15.2761,-16.1345,22.368
60.987637,2.3742,-16.0528,-16.7556,23.326
60.991293,2.4734,-14.9407,-16.6943,22.540
60.997983,2.4217,-12.0206,-15.4128,19.696
61.000945,1.5130,-8.4158,-12.8909,15.469
61.006439,1.2138,-5.1013,-10.1926,11.462
61.010330,1.4714,-2.2737,-7.6065,8.074
61.015361,2.1497,0.2384,-5.4764,5.888
61.021066,2.7243,2.3377,-4.2120,5.534
61.024849,3.2363,4.1156,-3.3272,6.203
61.031104,3.6083,5.7426,-2.3434,7.176
61.036148,3.9517,7.1878,-0.9947,8.263
61.040978,4.2200,8.2700,1.1677,9.358
61.044297,4.0918,8.4785,4.2159,10.315
61.049962,3.2679,7.2347,7.4762,10.905
61.054760,2.3301,5.2470,9.7370,11.304
61.058330,1.2286,2.9665,11.8938,12.320
61.063678,-0.6665,0.2104,14.0429,14.060
61.069091,-3.4154,-3.0597,15.8984,16.547
61.072906,-5.5899,-5.7375,15.5773,17.516
61.078213,-6.1147,-6.7885,12.2575,15.288
61.083931,-6.0714,-7.4588,8.3807,12.757
61.088015,-5.6040,-8.3728,3.8490,10.785
61.092976,-4.8998,-9.9538,-2.1215,11.295
61.099094,-4.6033,-12.6325,-11.2375,17.523
61.102094,-5.1325,-15.6084,-21.8233,27.317
61.107325,-4.7304,-17.3305,-30.0917,35.046
61.112040,-3.1319,-15.4863,-29.0617,33.079
61.116711,-0.8130,-10.0292,-17.2081,19.934
61.122181,1.6651,-5.1661,-3.7795,6.614
61.127326,3.7495,-0.9748,10.0300,10.752
61.131894,5.3417,2.9987,22.4273,23.249
61.137616,6.3827,6.3783,30.7601,32.056
61.141166,6.2911,8.6446,35.2942,36.878
61.146846,5.2464,9.7466,33.0740,34.877
61.150841,3.7340,10.3343,25.1592,27.454
61.156286,1.8712,10.5660,16.9616,20.071
61.160993,-0.1044,10.7992,9.9951,14.715
61.165221,-3.0602,11.1483,1.4191,11.647
61.170531,-7.1707,10.5946,-9.4605,15.911
61.174594,-11.6244,8.0384,-16.9945,22.103
61.180408,-13.5584,4.4664,-15.4368,21.026
61.184663,-12.7282,1.3756,-9.1707,15.748
61.190274,-11.1750,-0.6217,-2.1304,11.393
61.194702,-9.2231,-1.9275,3.9947,10.234
61.199759,-6.3303,-2.5417,7.8196,10.377
61.208417,-2.5743,-2.4545,8.5825,9.290
61.209539,0.7427,-2.4098,7.4731,7.887
61.214660,3.0751,-2.6173,6.5625,7.705
61.218560,4.6749,-2.7509,5.2766,7.567
61.223360,5.7554,-2.7407,3.5204,7.282
61.229110,6.1985,-2.6251,1.6939,6.941
61.232752,5.7295,-2.3617,0.2059,6.201
61.237750,4.4012,-2.0257,-0.5441,4.875
61.243805,2.7997,-1.4746,-0.4299,3.193
61.248103,1.2867,-0.8481,0.1839,1.552
61.252165,0.0882,-0.2472,0.8998,0.937
61.258330,-0.6775,0.4305,1.2186,1.459
61.262913,-1.0276,1.1109,1.1280,1.887
61.266968,-1.0208,1.8133,0.9891,2.304
61.272208,-0.8023,2.3584,1.0356,2.698
61.276309,-0.5239,2.8135,1.4754,3.220
61.281310,-0.3134,3.0568,2.0164,3.675
61.287037,-0.1829,3.0601,2.4012,3.894
61.291187,-0.1180,2.8334,2.4521,3.749
61.295650,-0.1300,2.3411,1.9443,3.046
61.300809,-0.2470,1.5863,1.0332,1.909
61.305751,-0.2654,0.7558,0.0784,0.805
61.310610,-0.2187,-0.0020,-0.6264,0.663
61.315574,-0.1477,-0.6776,-1.0468,1.256
61.320471,0.0161,-1.1446,-1.1776,1.642
61.324817,0.2479,-1.4033,-1.1882,1.855
61.329842,0.3937,-1.4754,-1.1660,1.921
61.334239,0.5177,-1.4928,-1.4347,2.134
61.340200,0.6980,-1.3742,-1.8388,2.399
61.344929,0.7349,-1.1434,-2.2080,2.593
61.349069,0.7188,-0.6785,-2.5802,2.763
61.354042,0.5976,-0.1639,-2.5705,2.644
61.359785,0.4203,0.3450,-2.2438,2.309
61.363930,0.1647,0.6735,-1.8398,1.966
61.368476,-0.1342,0.9339,-1.2849,1.594
61.373421,-0.4436,1.1068,-0.6940,1.380
61.378321,-0.6670,1.2473,-0.1961,1.428
61.382585,-0.7320,1.3241,0.0710,1.515
61.388436,-0.7896,1.2778,0.0222,1.502
61.392629,-0.7384,1.1018,-0.3717,1.377
